dr2_source_id,dr3_source_id,Cluster,plx_cluster,e_plx_cluster,SimbadName_cluster,skymapper_id,sdss_id,twomass_id,allwise_id,ra2000,dec2000,gmag,bpmag,dr2_bp_flux_over_error,rpmag,dr2_rp_flux_over_error,parallax,parallax_error,ruwe,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_n_obs,gmag_edr3,bpmag_edr3,rpmag_edr3,r_lo_geo,r_med_geo,r_hi_geo,r_lo_photogeo,r_med_photogeo,r_hi_photogeo,objid_FUV,FUVmag,e_FUVmag,Fafl,objid_NUV,NUVmag,e_NUVmag,Nafl,psfMag_uSDSS,psfMagErr_uSDSS,psfMag_gSDSS,psfMagErr_gSDSS,psfMag_rSDSS,psfMagErr_rSDSS,psfMag_iSDSS,psfMagErr_iSDSS,psfMag_zSDSS,psfMagErr_zSDSS,u_flags,u_nimaflags,u_ngood,u_psf,e_u_psf,v_flags,v_nimaflags,v_ngood,v_psf,e_v_psf,g_flags,g_nimaflags,g_ngood,g_psf,e_g_psf,r_flags,r_nimaflags,r_ngood,r_psf,e_r_psf,i_flags,i_nimaflags,i_ngood,i_psf,e_i_psf,z_flags,z_nimaflags,z_ngood,z_psf,e_z_psf,j_m,j_msigcom,h_m,h_msigcom,k_m,k_msigcom,ph_qual_2MASS,rd_flg,bl_flg,cc_flg,use_src,w1mpro,w1sigmpro,w2mpro,w2sigmpro,w3mpro,w3sigmpro,w4mpro,w4sigmpro,cc_flags_WISE,ext_flg_WISE,ph_qual_WISE,moon_lev_WISE,asassn_name,Mean Vmag_ASASSN,amplitude_ASASSN,period_ASASSN,Type_ASASSN,class_probability_ASASSN
604904533998990592,604904533998990592,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671262272291288,08514375+1145148 ,J085143.74+114514.7,132.93229735914454,11.754128062346837,12.973808,13.256786,968.2655,12.531767,1794.2407,1.1480116098473825,0.021827318,1.0165664,123441.89526082935,26.719536,389,12.958711,13.239197,12.522504,832.65216,848.84357,863.2289,828.7464,843.84235,858.8499,6377811980464426118,,,0,6377811980464426118,17.6281,0.0299,0,14.51564,0.01148948,,,,,,,12.84399,0.01168477,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,12.027,0.022,11.805,0.023,11.729,0.018,AAA,222,111,000,1,11.691,0.022,11.747,0.022,11.648,0.22,8.772,,hh00,0,AABU,0000,                            ,,,,        ,
604904538294704768,604904538294704768,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671262272291314,08514475+1145012 ,J085144.74+114501.2,132.93646203872223,11.750362515237894,13.234579,13.523321,1185.5448,12.787265,1723.1963,1.1850340822961247,0.017414447,0.89320356,96873.37214101557,16.221178,405,13.221856,13.505016,12.777791,800.8589,814.3341,825.745,802.4864,814.7811,827.543,6377811980464426073,,,0,6377811980464426073,17.9758,0.0354,0,14.79923,0.01154569,,,,,,,13.09025,0.0116777,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,12.288,0.022,12.039,0.023,11.969,0.018,AAA,222,111,000,1,11.94,0.023,11.989,0.023,11.627,,9.054,,hh00,0,AAUU,0000,                            ,,,,        ,
604904572654435456,604904572654435456,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671262272291470,08515398+1143272 ,J085153.98+114327.2,132.97494111377895,11.724257917789764,15.946616,16.50271,239.80368,15.246543,318.1176,1.1488719732576453,0.04798097,0.9094052,7985.515116898004,2.8945239,436,15.931609,16.473673,15.239141,815.51385,859.44586,902.0452,816.95435,852.53,893.3717,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,18.93346,0.02058583,16.68966,0.009340816,15.85934,0.008559981,15.58489,0.008794512,15.44789,0.01216594,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,14.382,0.03,13.909,0.036,13.759,0.042,AAA,222,111,000,1,13.76,0.026,13.741,0.041,12.096,,8.937,,0000,0,AAUU,0000,                            ,,,,        ,
604904641373911296,604904641373911296,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671262272291455,08515289+1144077 ,J085152.88+114407.7,132.97036859494426,11.735495779375023,15.444747,15.9063015,381.53073,14.835292,794.13654,1.1971884675337028,0.035439633,1.0055,12669.717975915739,3.4477007,427,15.4304495,15.873556,14.824652,787.3805,808.7507,831.1988,777.4556,808.1791,834.26697,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,17.8625,0.01507633,16.01266,0.009163567,15.35578,0.008507239,15.16125,0.008736262,15.07869,0.01200486,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,14.093,0.026,13.705,0.035,13.651,0.04,AAA,222,111,000,1,13.574,0.024,13.619,0.037,12.121,,8.758,,0000,0,AAUU,0000,                            ,,,,        ,
604904847532342272,604904847532342272,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671262272291399,08515013+1145002 ,                   ,132.95883278198613,11.75009672167595,13.641925,13.946586,561.60126,13.163242,1106.0266,1.0697105003341298,0.019006407,1.0244586,66487.05447329293,11.148619,429,13.630524,13.92726,13.153552,887.4096,899.41614,911.6286,881.677,896.02734,913.25824,6377811980464426083,,,0,6377811980464426083,17.8511,0.0337,0,15.28871,0.03426258,14.0244,0.02806635,,,,,13.48837,0.03078955,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,12.135,,12.314,0.028,12.116,0.05,UAE,622,21,0cc,1,,,,,,,,,    ,-2147483648,    ,    ,                            ,,,,        ,
604905122410226688,604905122410226688,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671262272356807,08521634+1144132 ,J085216.34+114413.0,133.06811954343775,11.737025190110085,16.264894,16.884764,158.23407,15.499455,282.64166,1.2039230314841898,0.0646087,1.0922306,5963.6873241244575,2.6386662,408,16.248579,16.86418,15.492944,756.60876,808.19476,862.45374,760.60345,801.88385,845.70325,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,19.61593,0.02855302,17.23568,0.02151198,,,15.85907,0.008569716,15.64825,0.01458432,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,14.562,0.029,13.976,0.04,13.805,0.042,AAA,222,111,000,1,13.638,0.025,13.65,0.035,12.101,,8.853,,dd00,1,AAUU,0000,                            ,,,,        ,
604905633510610048,604905633510610048,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671262272356840,08521649+1147382 ,J085216.49+114738.1,133.06873381676047,11.793951126638719,14.706937,15.08577,596.2435,14.169778,1216.742,1.1557868546226397,0.028963117,1.0161536,24948.216392531474,5.374479,424,14.694768,15.064553,14.160012,818.7973,837.6683,862.9397,819.14514,841.2136,866.2309,6377811980464426361,,,0,6377811980464426361,20.709,0.1616,0,16.67232,0.01201654,15.21414,0.02128256,,,14.49616,0.00838337,14.42993,0.01417867,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,13.558,0.029,13.221,0.037,13.157,0.025,AAA,222,111,000,1,13.121,0.025,13.169,0.031,12.147,,8.64,,0000,0,AAUU,0000,                            ,,,,        ,
604905947043939072,604905947043939072,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671262272356911,08522183+1146467 ,J085221.83+114646.6,133.09099319767193,11.779644765751815,13.617325,13.915929,652.8382,13.162097,1649.1252,1.1007966365833721,0.01821547,1.0261023,68106.61058612705,12.635501,434,13.604394,13.897722,13.151482,860.4414,873.1701,885.8219,855.86584,871.56854,888.59204,6377811980464426230,,,0,6377811980464426230,18.3709,0.0447,0,15.18951,0.01092953,13.99115,0.02125816,,,,,13.45394,0.01407282,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,12.68,0.026,12.398,0.033,12.336,0.024,AAA,222,111,000,1,12.319,0.023,12.363,0.024,11.692,,8.736,,0000,0,AAUU,0000,                            ,,,,        ,
604906118842621568,604906118842621568,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671262272357193,08522819+1148361 ,J085228.20+114835.8,133.1175026327507,11.810010968968497,16.7038,17.391363,148.31055,15.888473,312.29272,1.1127512727768967,0.0699015,1.0391911,3996.841240955126,2.0680647,418,16.683075,17.387062,15.880193,826.14923,877.57043,938.5655,811.24445,856.94617,901.0897,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,20.34083,0.04019179,17.78371,0.02165592,16.65952,0.01214475,16.25191,0.00868078,16.01955,0.01482904,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,14.94,0.047,14.311,0.038,14.239,0.056,AAA,222,111,000,1,14.064,0.028,14.126,0.045,11.845,,8.835,,0000,0,AAUU,0000,                            ,,,,        ,
604906153202364544,604906153202364544,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671262272356929,08522269+1148500 ,J085222.69+114850.0,133.0945923326163,11.813906841937595,14.495588,14.857425,1035.6627,13.976213,1242.3123,1.1419076461708992,0.023754336,0.9899013,30298.51990017455,5.370328,447,14.483813,14.833854,13.967599,825.7604,840.2694,857.4335,820.3268,843.8898,871.3084,6377811980464426470,,,0,6377811980464426470,20.3069,0.1387,0,16.36711,0.01165763,14.96017,0.02127562,,,14.30515,0.00837232,14.24161,0.0141482,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,13.402,0.029,13.09,0.032,13.038,0.03,AAA,222,111,000,1,12.966,0.025,12.991,0.027,12.208,0.439,8.629,,0000,0,AACU,0000,                            ,,,,        ,
604906256281593472,604906256281593472,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671262272356701,08520961+1146462 ,J085209.60+114646.1,133.04006267062147,11.779510956849276,13.897225,14.208192,1183.6753,13.431474,1200.7482,1.175451005810465,0.020761672,0.9464007,52632.84292946766,9.285095,414,13.884225,14.188277,13.420684,806.85895,818.1985,832.05804,810.62085,820.6457,833.50757,6377811980464426275,,,0,6377811980464426275,18.8773,0.0563,17,15.49499,0.01104705,14.2807,0.02126257,,,,,13.70938,0.01408872,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,12.932,0.027,12.642,0.03,12.589,0.024,AAA,222,111,000,1,12.553,0.024,12.582,0.026,12.192,,8.8,,0000,0,AAUU,0000,                            ,,,,        ,
604906290641339776,604906290641339776,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671262272356556,08520276+1146039 ,J085202.75+114603.8,133.01150384932384,11.767748867041714,13.046064,13.342915,1163.4651,12.58965,1774.7954,1.174805110038957,0.024440428,1.2733525,115393.28403238657,23.382433,417,13.031916,13.323428,12.578972,806.2567,822.2835,842.54474,802.8202,823.16473,840.7589,6377811980464426194,,,0,-9223372036854775808,,,-32768,14.59828,0.01076278,,,,,,,12.86927,0.01404223,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,12.075,0.023,11.811,0.025,11.736,0.02,AAA,222,111,000,1,11.697,0.023,11.722,0.022,12.021,0.359,8.867,,0000,0,AACU,0000,                            ,,,,        ,
604906355065249408,604906355065249408,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671262272357104,08520999+1147248 ,J085209.99+114724.7,133.04167062792905,11.790217311004735,16.968306,17.727005,139.80228,16.104584,326.81967,1.043617052367201,0.08854466,1.0400368,3133.661770190551,1.9354964,420,16.947237,17.706408,16.094297,859.87787,931.46375,1006.69946,828.3044,885.0473,946.4342,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,20.71649,0.05017367,18.21975,0.02189614,16.9463,0.01223749,16.45729,0.008758583,16.17912,0.01494308,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,15.138,0.047,14.412,0.052,14.257,0.056,AAA,222,111,000,1,14.262,0.029,14.388,0.053,12.52,0.526,8.907,,0000,0,AACU,0000,                            ,,,,        ,
604906428080283776,604906428080283776,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,-9223372036854775808,08520844+1148105 ,J085208.46+114810.4,133.03520534541607,11.802921025693962,14.55384,14.924366,784.4113,14.02761,1051.4087,1.1350684189173046,0.028362319,0.9557844,28729.846490593813,6.0864296,386,14.541533,14.899352,14.017096,831.75146,854.39844,879.34235,832.9346,848.5573,867.995,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,13.405,0.036,13.164,0.041,13.048,0.031,AAA,222,111,000,1,12.916,0.038,12.966,0.042,12.026,,8.176,,0000,0,AAUU,0000,                            ,,,,        ,
604906565519358464,604906565519358464,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671262272356484,08515658+1147250 ,J085156.57+114724.9,132.98577132349362,11.7902772488821,14.235974,14.568902,881.70575,13.743151,1157.1261,1.1474845645421368,0.025038725,1.0547905,38519.133043481546,7.8012724,383,14.223176,14.547518,13.733359,824.9591,841.2946,860.0301,824.3999,842.5374,860.48816,6377811980464426335,,,0,6377811980464426335,19.6362,0.0831,0,15.9424,0.01125916,14.639,0.02126833,,,,,14.00895,0.01412138,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,13.174,0.023,12.899,0.026,12.813,0.025,AAA,222,111,000,1,12.808,0.024,12.873,0.028,12.503,,9.046,,0000,0,AAUU,0000,                            ,,,,        ,
604906599878983680,604906599878983680,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671262272356452,08515879+1148148 ,J085158.78+114814.7,132.9949768970005,11.80412485359555,15.344032,15.801504,485.8253,14.731886,608.92737,1.1810930230379635,0.038206488,0.98914254,13898.104022522879,3.6419003,415,15.329978,15.776045,14.725095,788.79645,811.44403,836.60376,788.8448,813.02814,835.3013,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,15.95916,0.02131518,15.26784,0.01195493,,,14.94498,0.01428996,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,13.999,0.024,13.598,0.033,13.496,0.035,AAA,222,111,000,1,13.467,0.025,13.54,0.034,12.107,,8.715,,0000,1,AAUU,0000,                            ,,,,        ,
604906702958193152,604906702958193152,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671262272356608,08520215+1149083 ,J085202.15+114908.2,133.00898092361058,11.818991591017195,13.231344,13.528493,1404.9761,12.774381,1549.9221,1.1807411446386769,0.017523289,0.94627184,97159.38235098288,15.661174,418,13.218655,13.510041,12.763825,805.603,817.1937,828.1702,803.2466,813.8573,825.411,6377811980464426476,,,0,6377811980464426476,18.1021,0.038,0,14.80685,0.01081197,13.59229,0.02125495,,,,,13.04841,0.01405179,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,12.26,0.022,11.972,0.023,11.923,0.021,AAA,222,111,000,1,11.899,0.023,11.926,0.023,12.025,0.337,8.7,,0000,0,AABU,0000,                            ,,,,        ,
604906737317927296,604906737317927296,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671262272356712,08520715+1149254 ,J085207.14+114925.4,133.02977870474223,11.823739199965473,13.276716,13.57149,1051.581,12.823206,1430.1274,1.1570041195447474,0.018366972,0.92848605,93147.74256984667,15.213954,399,13.264436,13.553966,12.813642,821.553,833.45795,846.002,822.69495,833.8113,845.63025,6377811980464426503,,,0,6377811980464426503,18.1325,0.0389,0,14.84566,0.0108076,13.64094,0.02125532,,,,,13.09415,0.01405559,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,12.312,0.023,12.079,0.023,12.014,0.021,AAA,222,111,s0s,1,11.987,0.023,12.01,0.024,12.362,0.506,8.727,,0000,0,AACU,0000,                            ,,,,        ,
604906840397139584,604906840397139584,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671262272357121,08521152+1148445 ,J085211.52+114844.5,133.0480285652011,11.812393157837588,17.788301,18.741816,54.917286,16.782335,188.7472,1.1753934561804975,0.13231711,1.036871,1486.6335157105777,1.443788,412,17.756857,18.750563,16.777908,745.9455,841.89777,935.0441,733.64575,786.2919,850.0601,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,21.75969,0.1043407,19.36858,0.02354727,17.91047,0.012819,17.17164,0.009202507,16.76007,0.01570835,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,15.591,0.066,14.821,0.06,14.625,0.072,AAA,222,111,000,1,14.584,0.03,14.819,0.07,12.324,,8.83,,0000,0,AAUU,0000,                            ,,,,        ,
604907012195819648,604907012195819648,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671262272356944,08522138+1150419 ,J085221.38+115041.8,133.08916861891996,11.844957408442905,12.62018,12.8691025,211.86493,12.118452,199.98463,1.2010145823413005,0.016387882,0.9864156,169532.09424954036,35.901722,426,12.614237,12.849116,12.10736,803.71643,811.4956,822.5521,802.4845,812.1607,821.9253,6377811980464426574,,,0,6377811980464426574,17.3815,0.0274,17,14.20045,0.01069759,,,,,,,12.44878,0.01403097,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,11.56,0.027,11.326,0.034,11.281,0.024,AAA,222,111,000,1,11.186,0.023,11.208,0.021,11.08,0.146,8.954,,0000,0,AABU,0000,                            ,,,,        ,
604907046555568896,604907046555568896,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671262272357124,08521229+1149290 ,J085212.28+114928.9,133.05123878747133,11.82474320637772,16.864265,17.580736,147.55554,16.020403,206.05678,1.2372274560279273,0.08574251,1.0167787,3445.8092085366434,1.966053,398,16.84414,17.574528,16.02277,728.61835,777.47534,833.59216,741.73724,790.2153,828.0055,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,20.65657,0.04892472,18.03615,0.02176774,16.81692,0.01219785,16.38412,0.008736013,16.12992,0.01491435,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,15.001,0.043,14.336,0.052,14.329,0.066,AAA,222,111,000,1,14.232,0.029,14.347,0.05,12.066,,8.743,0.376,0000,0,AAUC,0000,                            ,,,,        ,
604907076619776640,604907076619776640,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671262272357127,08521293+1149465 ,J085212.93+114946.4,133.05392863532006,11.829569222867491,16.589897,17.262165,139.9491,15.787306,207.26343,1.194328838531942,0.06774294,0.92813337,4411.726207448515,5.3714833,402,16.575846,17.244259,15.782944,772.7306,812.16595,854.0553,773.67694,814.7173,851.85156,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,20.00689,0.03344064,17.76304,0.02165271,16.69382,0.01216193,16.25255,0.008686732,15.9853,0.0147633,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,14.821,0.036,14.22,0.047,14.048,0.043,AAA,222,111,000,1,14.041,0.027,14.119,0.042,11.938,,8.511,,0000,0,AAUU,0000,                            ,,,,        ,
604907110979352576,604907110979352576,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671262272356713,08520785+1149500 ,J085207.85+114950.0,133.0327485257695,11.830551741295324,13.713814,14.015665,1032.7637,13.252163,1291.1324,1.1661968586223292,0.020609772,1.0341529,62305.99389767648,10.081562,412,13.701042,13.998466,13.242807,811.37354,827.6726,843.35077,813.3375,826.8455,841.6214,6377811980464426544,,,0,6377811980464426544,18.6499,0.0504,0,15.28912,0.01097087,14.09659,0.02128632,,,,,13.52586,0.0142224,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,12.77,0.029,12.456,0.034,12.424,0.024,AAA,222,111,000,1,12.368,0.024,12.413,0.026,12.087,0.404,8.875,,0000,0,AACU,0000,                            ,,,,        ,
604907115275046784,604907115275046784,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671262272356714,08520837+1149584 ,J085208.36+114958.3,133.03490602208666,11.832923460045018,16.205976,16.793154,223.5038,15.467779,393.12643,1.2621369199463846,0.056731958,0.94702506,6296.996663271336,2.7389145,426,16.189533,16.781548,15.466384,743.7669,777.11,813.48285,748.5327,778.34344,812.19653,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,19.36813,0.02487313,17.18685,0.02272237,16.19444,0.01257776,15.83111,0.008694422,15.60726,0.01456174,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,14.567,0.038,13.956,0.046,13.868,0.04,AAA,222,111,000,1,13.818,0.032,13.941,0.046,12.032,,8.88,,0000,0,AAUU,0000,                            ,,,,        ,
604907355793322112,604907355793322112,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671262272225409,08505476+1135188 ,J085054.75+113518.8,132.72815729057552,11.588568036570894,16.562675,17.238531,174.29532,15.77905,305.19528,1.191740997843661,0.0662824,0.9908115,4544.327513166705,2.285278,330,16.543694,17.221472,15.774389,769.5192,823.76135,868.0339,789.3343,820.3772,856.66034,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,20.11913,0.03710464,17.58208,0.01404061,16.50377,0.01275469,16.11955,0.01455732,15.90495,0.01249794,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,14.856,0.032,14.181,0.038,14.112,0.05,AAA,222,111,000,1,14.04,0.028,14.175,0.045,12.502,,9.016,,0000,0,AAUU,0000,                            ,,,,        ,
604907454576711040,604907454576711040,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671262272225408,08505567+1135354 ,J085055.66+113535.4,132.7319628481201,11.593193866438563,13.234456,13.527691,779.79584,12.782204,1301.5162,1.1810987393994719,0.017763449,1.0852648,96867.72915786033,21.85325,320,13.221919,13.509435,12.772107,805.3769,816.1321,828.746,805.40546,815.4576,826.5393,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,14.80238,0.01496625,,,,,,,13.08397,0.01171393,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,12.294,0.02,12.041,0.022,11.959,0.02,AAA,222,111,000,1,11.942,0.023,11.964,0.022,12.353,0.452,8.815,,0000,0,AACU,0000,                            ,,,,        ,
604908004332577152,604908004332577152,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671262272225607,08510802+1138259 ,J085108.01+113825.9,132.78342900584832,11.640566542504452,14.322264,14.663806,715.6361,13.82225,1134.2056,1.218276274550113,0.029592706,1.3607813,35579.685749412114,7.603362,360,14.309361,14.640507,13.812513,768.1919,787.6559,806.3185,776.9145,796.53107,813.75073,6377811980464425578,,,0,6377811980464425578,19.8208,0.0909,17,16.05458,0.0154027,14.73156,0.01357498,,,14.17551,0.01440005,14.11693,0.01181152,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,13.243,0.021,12.979,0.023,12.891,0.026,AAA,222,111,000,1,12.83,0.024,12.854,0.027,11.925,,8.38,,0000,0,AAUU,0000,                            ,,,,        ,
604908146067299712,604908146067299712,NGC2682 ,1.1325,0.0011,NGC2682      ,-9223372036854775808,1237671262272225456,08505653+1138081 ,J085056.51+113808.1,132.7355278474824,11.635616616204137,13.993842,14.31326,697.3617,13.519428,795.4357,1.1863568069071122,0.01994313,0.97880274,48133.95331623683,9.738541,368,13.981238,14.291253,13.509676,803.4353,813.4151,826.8069,800.353,813.65063,827.0165,6377811980464425545,,,0,6377811980464425545,19.2249,0.0667,17,15.64965,0.015205,14.36113,0.01356588,,,13.85941,0.01439303,13.82513,0.01177263,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,12.974,0.023,12.68,0.023,12.64,0.021,AAA,222,111,000,1,12.633,0.024,12.66,0.025,12.555,0.541,8.591,,0000,0,AACU,0000,                            ,,,,        ,
