dr2_source_id,dr3_source_id,Cluster,plx_cluster,e_plx_cluster,SimbadName_cluster,skymapper_id,sdss_id,twomass_id,allwise_id,ra2000,dec2000,gmag,bpmag,dr2_bp_flux_over_error,rpmag,dr2_rp_flux_over_error,parallax,parallax_error,ruwe,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_n_obs,gmag_edr3,bpmag_edr3,rpmag_edr3,r_lo_geo,r_med_geo,r_hi_geo,r_lo_photogeo,r_med_photogeo,r_hi_photogeo,objid_FUV,FUVmag,e_FUVmag,Fafl,objid_NUV,NUVmag,e_NUVmag,Nafl,psfMag_uSDSS,psfMagErr_uSDSS,psfMag_gSDSS,psfMagErr_gSDSS,psfMag_rSDSS,psfMagErr_rSDSS,psfMag_iSDSS,psfMagErr_iSDSS,psfMag_zSDSS,psfMagErr_zSDSS,u_flags,u_nimaflags,u_ngood,u_psf,e_u_psf,v_flags,v_nimaflags,v_ngood,v_psf,e_v_psf,g_flags,g_nimaflags,g_ngood,g_psf,e_g_psf,r_flags,r_nimaflags,r_ngood,r_psf,e_r_psf,i_flags,i_nimaflags,i_ngood,i_psf,e_i_psf,z_flags,z_nimaflags,z_ngood,z_psf,e_z_psf,j_m,j_msigcom,h_m,h_msigcom,k_m,k_msigcom,ph_qual_2MASS,rd_flg,bl_flg,cc_flg,use_src,w1mpro,w1sigmpro,w2mpro,w2sigmpro,w3mpro,w3sigmpro,w4mpro,w4sigmpro,cc_flags_WISE,ext_flg_WISE,ph_qual_WISE,moon_lev_WISE,asassn_name,Mean Vmag_ASASSN,amplitude_ASASSN,period_ASASSN,Type_ASASSN,class_probability_ASASSN
573937617933289856,573937617933289856,NGC0188 ,0.5053,0.0011,NGC0188      ,-9223372036854775808,-9223372036854775808,00500567+8509541 ,J005005.62+850954.2,12.523608717553788,85.16505715799983,14.607098,14.958279,438.66162,14.092046,569.0641,0.5160892861877384,0.016434181,0.9724089,27349.361719534707,5.9991493,375,14.594999,14.938077,14.080006,1794.2764,1851.4897,1916.9585,1786.4917,1839.355,1888.523,6387804305630429642,,,0,6387804305630429642,20.1756,0.1051,1,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,13.496,0.029,13.205,0.035,13.163,0.03,AAA,222,111,000,1,13.095,0.053,13.168,0.051,12.521,,9.263,,0000,0,AAUU,0000,                            ,,,,        ,
573937274335905152,573937274335905152,NGC0188 ,0.5053,0.0011,NGC0188      ,-9223372036854775808,-9223372036854775808,00523772+8510346 ,J005237.64+851034.6,13.156997378139886,85.17629487252145,14.612676,14.980107,407.92682,14.078925,579.7032,0.5076203745958305,0.016139528,0.97190124,27255.23966517033,10.058588,352,14.598742,14.956123,14.068079,1831.4011,1875.3032,1928.4419,1791.5433,1841.0547,1925.4993,6387804305630429698,,,0,6387804305630429698,20.1913,0.108,0,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,13.454,0.029,13.085,0.033,13.087,0.031,AAA,222,111,000,1,13.11,0.023,13.12,0.026,12.871,0.508,9.429,,0000,0,AACU,0000,ASASSN-V J005237.69+851034.8,14.7,0.34,6.5043374,EA      ,1.0
573964109291478400,573964109291478400,NGC0188 ,0.5053,0.0011,NGC0188      ,-9223372036854775808,-9223372036854775808,00494687+8520315 ,J004946.79+852031.5,12.44519835161328,85.34210998652821,14.657864,15.008549,769.4507,14.144613,903.63934,0.5192200548695725,0.015902312,0.9886034,26119.977151001287,6.190007,386,14.644935,14.989622,14.134399,1780.4822,1832.2421,1890.265,1773.3062,1826.9036,1870.9304,6387804305630430540,,,0,6387804305630430540,20.2179,0.1079,0,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,13.605,0.029,13.252,0.034,13.171,0.03,AAA,222,111,000,1,13.18,0.024,13.216,0.027,12.623,,9.324,,0000,0,AAUU,0000,                            ,,,,        ,
573938923603328000,573938923603328000,NGC0188 ,0.5053,0.0011,NGC0188      ,-9223372036854775808,-9223372036854775808,00530458+8513076 ,J005304.50+851307.5,13.269074902019518,85.21877175310183,14.687953,15.07286,531.1852,14.14327,868.9849,0.5601186511735625,0.017148003,1.0613687,25414.841528883022,5.6244025,399,14.674648,15.047923,14.133527,1662.016,1712.3254,1772.9512,1645.5342,1698.4033,1756.1039,6387804305630429904,,,0,6387804305630429904,20.7172,0.1444,0,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,13.533,0.029,13.154,0.037,13.101,0.027,AAA,222,111,000,1,13.068,0.023,13.128,0.026,12.898,0.451,8.868,,0000,0,AACU,0000,                            ,,,,        ,
573941397504458368,573941397504458368,NGC0188 ,0.5053,0.0011,NGC0188      ,-9223372036854775808,-9223372036854775808,00475326+8515020 ,                   ,11.972013395813521,85.25057139477545,14.702307,15.073154,301.6789,14.161243,484.3532,0.5115300174438573,0.016666641,1.0029936,25035.633924239726,5.8524394,314,14.69097,15.058946,14.159503,1803.9694,1855.8341,1910.9277,1791.0929,1841.4543,1912.2579,6387804305630430133,,,0,6387804305630430133,17.6196,0.031,0,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,13.584,0.067,13.165,0.103,13.135,0.045,AAA,222,111,ccc,1,,,,,,,,,    ,-2147483648,    ,    ,                            ,,,,        ,
573940985187622016,573940985187622016,NGC0188 ,0.5053,0.0011,NGC0188      ,-9223372036854775808,-9223372036854775808,00455704+8512231 ,                   ,11.487705957140872,85.20647712338106,14.709466,15.073091,327.4417,14.186924,653.18976,0.48483630914315473,0.017701708,1.0365661,24879.42101736024,5.318983,342,14.697766,15.053177,14.177057,1885.5963,1946.4401,2022.2325,1879.6945,1934.389,1999.6385,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,13.57,0.032,13.292,0.04,13.164,0.04,AAA,222,111,000,1,,,,,,,,,    ,-2147483648,    ,    ,                            ,,,,        ,
573941191346034816,573941191346034816,NGC0188 ,0.5053,0.0011,NGC0188      ,-9223372036854775808,-9223372036854775808,00454056+8514022 ,                   ,11.418966581422648,85.2340002381773,14.728344,15.118067,461.54642,14.178642,743.15393,0.5072985505256896,0.017418168,1.0129459,24475.67734038732,5.4402,348,14.71553,15.09464,14.169005,1820.23,1878.4874,1936.726,1819.0182,1874.418,1940.3097,6387804305630429975,,,0,6387804305630429975,20.6033,0.1582,0,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,13.542,0.029,13.156,0.036,13.154,0.03,AAA,222,111,000,1,,,,,,,,,    ,-2147483648,    ,    ,                            ,,,,        ,
573944215002950144,573944215002950144,NGC0188 ,0.5053,0.0011,NGC0188      ,-9223372036854775808,-9223372036854775808,00443634+8521098 ,J004436.26+852109.9,11.151444990750404,85.35276958085642,14.737429,15.087468,574.01855,14.22185,1059.4359,0.5443118055339535,0.016905272,1.0265783,24208.903145976394,7.7769647,406,14.727429,15.071591,14.21603,1701.545,1744.0431,1800.4316,1695.0342,1746.2034,1797.6208,6387804305630430607,,,0,6387804305630430607,19.9455,0.0924,0,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,13.644,0.027,13.26,0.036,13.2,0.035,AAA,222,111,000,1,13.238,0.024,13.277,0.026,12.572,,9.422,,0000,0,AAUU,0000,                            ,,,,        ,
573939885675981824,573939885675981824,NGC0188 ,0.5053,0.0011,NGC0188      ,-9223372036854775808,-9223372036854775808,00494833+8514286 ,J004948.30+851428.7,12.451441806447216,85.24130345851025,14.741057,15.133161,390.77966,14.19691,1094.2572,0.5321099010380307,0.01885007,1.0759605,24202.293455727402,5.9096546,348,14.727726,15.105798,14.18663,1731.3422,1794.9891,1858.7983,1731.2212,1785.2225,1836.1921,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,13.589,0.03,13.223,0.037,13.143,0.03,AAA,222,111,000,1,13.109,0.024,13.176,0.026,12.533,0.378,9.259,,0000,0,AACU,0000,                            ,,,,        ,
573943940125038720,573943940125038720,NGC0188 ,0.5053,0.0011,NGC0188      ,-9223372036854775808,-9223372036854775808,00464683+8522260 ,J004646.80+852226.0,11.695298155464245,85.3739224382457,14.746342,15.176769,454.7146,14.163073,901.281,0.5395360091243883,0.016507044,1.0816131,24059.285575762202,4.889707,412,14.73416,15.149862,14.15202,1726.0787,1770.6644,1824.6339,1723.7675,1770.5723,1832.3433,6387804305630430717,,,0,6387804305630430717,21.334,0.2073,0,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,13.44,0.025,13.083,0.032,13.049,0.029,AAA,222,111,000,1,12.938,0.023,12.979,0.023,12.549,,9.379,,0h00,0,AAUU,0000,                            ,,,,        ,
