dr2_source_id,dr3_source_id,Cluster,plx_cluster,e_plx_cluster,SimbadName_cluster,skymapper_id,sdss_id,twomass_id,allwise_id,ra2000,dec2000,gmag,bpmag,dr2_bp_flux_over_error,rpmag,dr2_rp_flux_over_error,parallax,parallax_error,ruwe,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_n_obs,gmag_edr3,bpmag_edr3,rpmag_edr3,r_lo_geo,r_med_geo,r_hi_geo,r_lo_photogeo,r_med_photogeo,r_hi_photogeo,objid_FUV,FUVmag,e_FUVmag,Fafl,objid_NUV,NUVmag,e_NUVmag,Nafl,psfMag_uSDSS,psfMagErr_uSDSS,psfMag_gSDSS,psfMagErr_gSDSS,psfMag_rSDSS,psfMagErr_rSDSS,psfMag_iSDSS,psfMagErr_iSDSS,psfMag_zSDSS,psfMagErr_zSDSS,u_flags,u_nimaflags,u_ngood,u_psf,e_u_psf,v_flags,v_nimaflags,v_ngood,v_psf,e_v_psf,g_flags,g_nimaflags,g_ngood,g_psf,e_g_psf,r_flags,r_nimaflags,r_ngood,r_psf,e_r_psf,i_flags,i_nimaflags,i_ngood,i_psf,e_i_psf,z_flags,z_nimaflags,z_ngood,z_psf,e_z_psf,j_m,j_msigcom,h_m,h_msigcom,k_m,k_msigcom,ph_qual_2MASS,rd_flg,bl_flg,cc_flg,use_src,w1mpro,w1sigmpro,w2mpro,w2sigmpro,w3mpro,w3sigmpro,w4mpro,w4sigmpro,cc_flags_WISE,ext_flg_WISE,ph_qual_WISE,moon_lev_WISE,asassn_name,Mean Vmag_ASASSN,amplitude_ASASSN,period_ASASSN,Type_ASASSN,class_probability_ASASSN
3426165334090464128,3426165334090464128,NGC2158 ,0.1833,0.0021,NGC2158      ,-9223372036854775808,-9223372036854775808,06073794+2403315 ,                   ,91.90811350593684,24.05876489382845,14.435158,15.224281,390.99503,13.557519,759.0245,0.18238192480618065,0.022732595,1.0346675,32199.72912982348,7.901465,248,14.417736,15.197387,13.545466,4105.2593,4562.817,5158.2124,3892.8804,4286.51,4588.9453,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,12.286,0.024,11.648,0.023,11.473,0.018,AAA,222,111,000,1,,,,,,,,,    ,-2147483648,    ,    ,                            ,,,,        ,
3426277248054016512,3426277248054016512,NGC2158 ,0.1833,0.0021,NGC2158      ,-9223372036854775808,1237673740465538168,06071096+2416054 ,J060710.96+241605.2,91.79568932035866,24.268165918886517,14.435634,15.276166,484.4529,13.532359,775.55695,0.22267713342732548,0.022554828,0.969711,32179.863104928496,8.822077,234,14.4184065,15.253205,13.519827,3433.159,3706.9338,3937.6553,3450.3545,3681.4304,3954.3433,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,18.17453,0.02495786,15.70831,0.006902712,,,13.90975,0.005944927,13.52048,0.01522965,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,12.187,0.021,11.555,0.022,11.301,0.018,AAA,222,111,000,1,11.197,0.024,11.268,0.023,11.372,0.214,8.765,,0000,0,AABU,1100,                            ,,,,        ,
3426178979201672064,3426178979201672064,NGC2158 ,0.1833,0.0021,NGC2158      ,-9223372036854775808,1237673740465537562,06072624+2409568 ,J060726.23+240956.6,91.85932109835973,24.165758152171282,14.4468775,15.211355,158.34871,13.545647,232.10292,0.22874898475965885,0.02377921,1.0902445,31819.14611286938,10.136547,256,14.430646,15.185981,13.533042,3437.136,3723.3806,4119.997,3460.3809,3775.431,4024.6184,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,12.263,0.023,11.635,0.027,11.445,0.02,AAA,222,111,000,1,11.326,0.024,11.38,0.022,11.466,0.244,8.876,,0000,0,AABU,1100,                            ,,,,        ,
3426165372745992832,3426165372745992832,NGC2158 ,0.1833,0.0021,NGC2158      ,-9223372036854775808,-9223372036854775808,06072907+2402151 ,J060729.07+240215.0,91.87113602069488,24.037539599157384,14.450012,15.2848,452.69687,13.548305,277.7102,0.2937228787600337,0.023333924,1.1209421,31820.856934453488,8.287429,230,14.430587,15.259321,13.537011,2816.1523,3008.759,3210.9414,2861.805,3077.4575,3292.8513,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,12.19,0.019,11.541,0.02,11.365,0.019,AAA,222,111,000,1,11.235,0.024,11.307,0.021,11.348,0.214,8.546,,hh00,0,AABU,1100,                            ,,,,        ,
3426272850007508864,3426272850007508864,NGC2158 ,0.1833,0.0021,NGC2158      ,-9223372036854775808,1237673740465538441,06073254+2410410 ,J060732.53+241041.0,91.88557740931785,24.17807630198197,14.451918,15.226657,355.1645,13.591256,524.986,0.22209878176775652,0.025156062,1.0059096,31690.982461178588,8.096822,224,14.435028,15.200503,13.578795,3481.7246,3855.4648,4247.6465,3576.347,3872.5564,4177.3525,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,12.374,0.021,11.714,0.022,11.552,0.02,AAA,222,111,000,1,11.439,0.023,11.515,0.021,11.382,0.202,8.965,,0000,0,AABU,1100,                            ,,,,        ,
3426178120208227712,3426178120208227712,NGC2158 ,0.1833,0.0021,NGC2158      ,-9223372036854775808,-9223372036854775808,06072822+2408020 ,J060728.21+240802.1,91.86758929130264,24.133890479874015,14.452361,15.2149105,472.79517,13.598039,565.71985,0.1890330716054456,0.022523444,1.0386907,31677.72076871061,7.8823066,257,14.435482,15.190766,13.585989,4026.101,4439.9546,5006.9253,3900.0244,4239.0547,4700.514,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,12.347,0.021,11.741,0.024,11.565,0.018,AAA,222,111,000,1,11.418,0.024,11.509,0.024,11.552,0.25,8.781,,0h00,0,AABU,1100,                            ,,,,        ,
3426165200947293440,3426165200947293440,NGC2158 ,0.1833,0.0021,NGC2158      ,-9223372036854775808,-9223372036854775808,06073174+2402392 ,J060731.74+240239.2,91.88225914551941,24.044238241883512,14.453242,15.263796,349.17343,13.567234,571.9449,0.23621391793381757,0.023119882,0.96833616,31674.52052741159,7.779613,244,14.435592,15.242498,13.5525255,3336.5486,3646.2095,3945.7947,3478.2935,3738.349,3989.6733,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,12.273,0.021,11.599,0.022,11.43,0.021,AAA,222,111,000,1,11.336,0.023,11.409,0.022,11.491,0.266,8.979,,0000,0,AABU,1100,                            ,,,,        ,
3426166090004630144,3426166090004630144,NGC2158 ,0.1833,0.0021,NGC2158      ,-9223372036854775808,-9223372036854775808,06074629+2406533 ,J060746.29+240653.3,91.94288522413267,24.114815139514963,14.455124,15.244883,545.5034,13.58233,608.1524,0.23716337212618321,0.03173089,1.376364,31522.13623433336,8.853438,233,14.440827,15.218625,13.568837,3251.7302,3528.5671,3924.0508,3263.8276,3605.1667,3937.8696,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,12.307,0.021,11.667,0.022,11.484,0.021,AAA,222,111,000,1,11.376,0.023,11.444,0.021,11.83,0.281,8.564,,0h00,0,AABU,1100,                            ,,,,        ,
3426165024852665472,3426165024852665472,NGC2158 ,0.1833,0.0021,NGC2158      ,-9223372036854775808,-9223372036854775808,06075243+2403561 ,J060752.43+240356.1,91.96846903992662,24.065591035890687,14.455847,15.254404,447.5232,13.582291,612.1017,0.25900012230626823,0.023597283,1.0539764,31561.059665569817,7.689944,238,14.439487,15.223333,13.566518,3157.2695,3415.2356,3666.7302,3180.2974,3390.8442,3687.9102,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,12.28,0.022,11.666,0.023,11.436,0.02,AAA,222,111,000,1,11.339,0.023,11.397,0.022,11.254,0.201,8.712,0.526,0000,0,AABC,1100,                            ,,,,        ,
3426177394363637632,3426177394363637632,NGC2158 ,0.1833,0.0021,NGC2158      ,-9223372036854775808,-9223372036854775808,06072479+2405566 ,                   ,91.85333412882488,24.099082350558902,14.456511,15.238011,168.9978,13.559595,305.57156,0.23432590263851577,0.022699758,0.99821454,31571.39507684079,8.377475,228,14.439133,15.1989975,13.551221,3380.3206,3627.0513,3864.7021,3458.6753,3697.1714,4035.3164,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,12.233,0.037,11.596,,11.439,0.03,AUA,262,302,c0c,1,,,,,,,,,    ,-2147483648,    ,    ,                            ,,,,        ,
3426177329934914688,3426177329934914688,NGC2158 ,0.1833,0.0021,NGC2158      ,-9223372036854775808,-9223372036854775808,06072767+2405169 ,                   ,91.86532084839386,24.088055307648524,14.459542,15.240921,292.45435,13.510261,69.21422,0.24731822408793863,0.022871083,1.0492846,31389.55535414302,9.867245,236,14.445404,15.221619,13.510875,3158.658,3357.2524,3622.526,3354.4575,3649.279,3951.1187,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,12.152,0.032,11.526,0.036,11.366,0.028,AAA,222,111,ccc,1,,,,,,,,,    ,-2147483648,    ,    ,                            ,,,,        ,
3426178257647156352,3426178257647156352,NGC2158 ,0.1833,0.0021,NGC2158      ,-9223372036854775808,-9223372036854775808,06073211+2409457 ,J060732.10+240945.6,91.88380368952681,24.162701555662768,14.470866,15.269973,386.8673,13.59638,852.3798,0.22183420144314203,0.023935802,1.1136928,31111.764094077895,8.080826,253,14.455055,15.245098,13.58373,3476.7466,3846.5664,4238.048,3547.7048,3812.3452,4142.954,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,12.312,0.021,11.661,0.024,11.468,0.02,AAA,222,111,000,1,11.355,0.023,11.447,0.023,11.522,0.244,9.008,,0000,0,AABU,1100,                            ,,,,        ,
3426273159245140352,3426273159245140352,NGC2158 ,0.1833,0.0021,NGC2158      ,-9223372036854775808,1237673740465538853,06073106+2412595 ,J060731.06+241259.4,91.8794212740208,24.21651267510605,14.475487,15.265692,574.1389,13.602372,1007.8084,0.1865597943440985,0.024177253,1.021593,31018.87123779409,7.476163,238,14.458302,15.241174,13.589116,4003.2097,4427.979,4926.1685,3830.3657,4273.1406,4708.053,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,18.06453,0.02464621,15.64978,0.006879134,14.55075,0.006147541,14.0003,0.005922396,13.62224,0.01522532,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,12.33,0.02,11.696,0.024,11.497,0.018,AAA,222,111,000,1,11.404,0.023,11.501,0.022,11.688,0.301,8.362,,hh00,0,AABU,1100,                            ,,,,        ,
3426165991221226496,3426165991221226496,NGC2158 ,0.1833,0.0021,NGC2158      ,-9223372036854775808,-9223372036854775808,06073636+2405001 ,J060736.36+240500.1,91.90154071637336,24.083385713237806,14.479849,15.2817135,395.80328,13.602387,595.62976,0.2343529163473515,0.022982497,0.9648248,30937.97191115702,8.036667,236,14.461137,15.252708,13.58638,3295.5361,3597.216,3923.3262,3449.708,3680.6492,3947.2104,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,12.293,0.022,11.643,0.022,11.506,0.02,AAA,222,111,000,1,11.386,0.023,11.473,0.023,11.432,0.207,8.674,,0000,0,AABU,1100,                            ,,,,        ,
3426177707891392896,3426177707891392896,NGC2158 ,0.1833,0.0021,NGC2158      ,-9223372036854775808,-9223372036854775808,06072254+2407093 ,J060722.54+240709.2,91.84394237263857,24.119259059967206,14.490005,15.291414,231.98358,13.610298,1037.7373,0.2323002037043962,0.02336397,0.978072,30604.544862076607,8.028556,248,14.472902,15.26627,13.59899,3421.9053,3710.5889,4064.636,3386.2012,3650.6904,3960.2393,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,12.317,0.021,11.678,0.026,11.488,0.018,AAA,222,111,000,1,11.349,0.024,11.485,0.023,11.661,0.249,8.373,,dh00,0,AABU,1100,                            ,,,,        ,
3426177295575195520,3426177295575195520,NGC2158 ,0.1833,0.0021,NGC2158      ,-9223372036854775808,-9223372036854775808,06072330+2404544 ,                   ,91.84710477103937,24.08179286491871,14.499005,15.288752,285.00024,13.608949,1050.7708,0.21705553249374138,0.025213921,1.0713423,30277.3016742389,8.077617,210,14.484574,15.275549,13.596056,3544.944,3865.3635,4226.7656,3589.593,3840.838,4179.546,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,12.276,0.023,11.624,0.034,11.45,0.026,AAA,222,221,ccc,1,,,,,,,,,    ,-2147483648,    ,    ,                            ,,,,        ,
