index,eep,age,feh,mass,initial_mass,radius,density,logTeff,Teff,logg,logL,Mbol,delta_nu,nu_max,phase,dm_deep,Gaia_G_DR2Rev_mag,GALEX_NUV_mag,SDSS_u_mag,SDSS_z_mag,2MASS_J_mag,2MASS_H_mag,2MASS_Ks_mag,WISE_W1_mag,WISE_W2_mag,parallax,distance,AV
5408,419.1292401324276,9.891201271244892,-0.08152721951522808,1.0140116525645666,1.014402312737603,1.279549506535741,0.6826727650290555,3.77093625522102,5901.306246451258,4.230081159252359,0.25243767387757843,4.108905815306055,100.04036277686232,1900.078491437092,0.0,0.0018630165950194156,13.806790718661881,18.745878572601566,15.377451013179826,13.686499912889012,12.854419354415574,12.541394587519683,12.508109207220864,12.496910659318564,12.510274944200379,1.1070790965297252,903.2778264304892,0.000168564715184604
5409,422.0223026882142,9.929857277668473,-0.11958761493804389,0.9898590859388626,0.9902627768398072,1.2696911462652094,0.6823787639933973,3.7694863800920615,5882.002568105352,4.226332059491175,0.2398406665116728,4.140398333720819,100.12138895465165,1887.3036807328785,0.0,0.0017939091089171483,13.806813006754394,18.725380452595736,15.37548476075044,13.682021035558636,12.846819697855711,12.529199811415578,12.495786821271844,12.484087256159471,12.49696505656934,1.125009327898122,888.8815187588895,0.0001046809054434085
5410,419.5034406973379,9.891331181634364,-0.08912219503789072,1.0134363595278173,1.01382958889706,1.2823006667294297,0.6779244425226749,3.771331156515953,5906.744182408425,4.227965089010872,0.2558753692008717,4.100311576997822,99.6997313957928,1890.0193127203352,0.0,0.0018548032845123502,13.80695990447641,18.722920727318026,15.371229999079194,13.687941406800505,12.856591320978957,12.544178448635064,12.511111350961684,12.49991693194355,12.512850512041448,1.1027987769392522,906.783740525571,0.0001602670695248795
5411,413.9097005827617,9.864468224763517,-0.0775017543399933,1.0198842800260877,1.0202496032518007,1.2544456765299983,0.7288603358935831,3.7723625274343404,5920.728227815909,4.24982240587688,0.2409034394124868,4.137741401468784,103.17439277920492,1985.2284673670997,0.0,0.0019316712750609868,13.807568165183298,18.711324316620882,15.366095078864475,13.691735718806914,12.862562662803331,12.55276263229618,12.519996238533043,12.509105011885357,12.521948805005998,1.120953917978325,892.0973324251642,0.0001046255935918081
5412,413.26816668796437,9.862006228481087,-0.07825113240188114,1.0198912671928995,1.0202536618354883,1.2509233516976765,0.7350166885702663,3.7725069756618557,5922.70162951967,4.252264495659732,0.2390439656714922,4.142390085821271,103.58914290032025,1996.0788738008318,0.0,0.001941911162753303,13.807130050609068,18.70550666670062,15.363997489831302,13.6917241198129,12.862825907105433,12.553299899523473,12.5205954034827,12.509725049643146,12.522481177958161,1.123600612502478,889.995954855173,0.0001537300003600209
5413,412.8907889881261,9.876911448579655,-0.07641762942240575,1.0104984373718684,1.0108573029391081,1.235904459884403,0.755283163591246,3.770955195703629,5901.600532737541,4.258760096176444,0.2223154013101225,4.184211496724694,105.00944105377104,2029.869461613106,0.0,0.001996868906159713,13.80728075476859,18.751725871701193,15.378517126285079,13.686913504052287,12.854948311212127,12.541998347220954,12.508722894150365,12.49763550268871,12.511221424262503,1.1457227789519995,872.811484916715,0.0001768613731008208
5414,413.05201492303866,9.8762275901325,-0.07658848281383074,1.0112261297418377,1.01158590873456,1.2378258533617688,0.7522992198963824,3.771060275133983,5903.028108861117,4.257721963185628,0.22408665192473706,4.179783370188158,104.80581222431321,2024.7622407073325,0.0,0.001987618371109032,13.8070089367985,18.748332688799465,15.377290793543752,13.686973577036323,12.855211377505013,12.542492884880852,12.509254299933255,12.498178749894281,12.51170506850921,1.1435172334648345,874.4949098580875,0.000192626746640004
5415,419.0739630934904,9.890373620599059,-0.09465013115116737,1.0122293946086192,1.012620743753851,1.2785303976505318,0.6831148213647232,3.7716277350751195,5910.838131535448,4.229999391990134,0.2544993746527816,4.103751563368046,100.06292032261544,1898.2421908791855,0.0,0.0018593032989683768,13.80716959343971,18.705743002667376,15.366552702352605,13.689093299938596,12.858300257883124,12.5463348415921,12.513437616220232,12.502257292323083,12.514883645217763,1.1045690555419025,905.3304499005716,0.0001433859429548076
5416,420.12713424364017,9.893967664659442,-0.0813594301847155,1.0143891510516698,1.0147850311158635,1.2867656025405108,0.6714259836730097,3.7708024886093945,5899.466176226766,4.225349621903304,0.2568033223402406,4.0979916941494,99.25077022152055,1879.7289242055128,0.0,0.0018430646551373506,13.80761548072356,18.751028229785042,15.379700134466285,13.686944656630445,12.854603901820859,12.541318473177679,12.507977719566927,12.496751049710628,12.510175298227287,1.101104239145942,908.1792299479636,0.0001052920107135732
5417,414.0410333691548,9.87714430314221,-0.09321198997378828,1.0100566848362837,1.0104225652115766,1.244089403005112,0.7400935787287495,3.771968951458585,5915.542810851845,4.252815696285347,0.23210028710975117,4.159749282225622,103.97257046515615,1999.9340820210912,0.0,0.0019401116407958502,13.806969488300433,18.696374750821313,15.36282601098038,13.689876825524944,12.85981218795015,12.548539362087297,12.515797344551105,12.504739014781464,12.517304737058513,1.1334071867722946,882.2954465709626,0.0001254308469826245
