dr2_source_id,dr3_source_id,Cluster,SimbadName_cluster,e_plx_cluster,plx_cluster,skymapper_id,sdss_id,twomass_id,allwise_id,panstarrs1,ra2000,dec2000,gmag,bpmag,rpmag,parallax,parallax_error,ruwe,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_n_obs,gmag_edr3,bpmag_edr3,rpmag_edr3,r_lo_geo,r_med_geo,r_hi_geo,r_lo_photogeo,r_med_photogeo,r_hi_photogeo,objid_NUV,NUVmag,e_NUVmag,Nafl,objid_FUV,FUVmag,e_FUVmag,Fafl,psfMag_uSDSS,psfMagErr_uSDSS,psfMag_gSDSS,psfMagErr_gSDSS,psfMag_rSDSS,psfMagErr_rSDSS,psfMag_iSDSS,psfMagErr_iSDSS,psfMag_zSDSS,psfMagErr_zSDSS,u_flags,u_nimaflags,u_ngood,e_u_psf,u_psf,v_flags,v_nimaflags,v_ngood,e_v_psf,v_psf,g_flags,g_nimaflags,g_ngood,g_psf,e_g_psf,r_flags,r_nimaflags,r_ngood,r_psf,e_r_psf,i_flags,i_nimaflags,i_ngood,i_psf,e_i_psf,z_flags,z_nimaflags,z_ngood,z_psf,e_z_psf,object_01,j_m,j_msigcom,h_m,h_msigcom,k_m,k_msigcom,ph_qual_1,rd_flg,bl_flg,cc_flg,use_src,designation,w1mpro,w1sigmpro,w2mpro,w2sigmpro,w3mpro,w3sigmpro,w4mpro,w4sigmpro,cc_flags,ext_flg,ph_qual_2,moon_lev,asassn_name,Mean Vmag_ASASSN,amplitude_ASASSN,period_ASASSN,Type_ASASSN,class_probability_ASASSN,gMeanPSFMag,gMeanPSFMagErr,rMeanPSFMag,rMeanPSFMagErr,iMeanPSFMag,iMeanPSFMagErr,zMeanPSFMag,zMeanPSFMagErr,yMeanPSFMag,yMeanPSFMagErr
65225611037551360,65225611037551360,Pleiades,Pleiades,0.005,7.364,,,03463932+2406116,J034639.34+240611.0,,56.66388958845984,24.10320319690896,9.191837,9.449069,8.818689,7.360921813307845,0.020525496,1.0005049,3936668.220225527,789.9927,241,9.199545,9.431398,8.808819,134.81209,135.23367,135.57634,134.88446,135.26483,135.60208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03463932+2406116,8.432,0.023,8.23,0.023,8.191,0.013,AAA,112.0,111.0,000,1.0,J034639.34+240611.0,8.122,0.023,8.142,0.019,8.161,0.024,8.281,0.378,0000,0.0,AAAC,0.0,,,,,,,,,,,,,,,,
71296667568555904,71296667568555904,Pleiades,Pleiades,0.005,7.364,,,03360844+2720350,J033608.47+272034.2,,54.03523681516546,27.34297677726287,9.208152,9.52671,8.761088,7.784236871856561,0.022130618,1.2167645,3879416.788634191,1869.9281,255,9.215451,9.509952,8.750848,127.59487,127.93222,128.23503,127.62459,127.94958,128.31845,6.376932306739791e+18,14.4122,0.0088,17.0,6.376932306739791e+18,20.2878,0.2979,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03360844+2720350,8.188,0.018,7.916,0.017,7.88,0.029,AAA,111.0,111.0,000,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64952829074688896,64952829074688896,Pleiades,Pleiades,0.005,7.364,,,03463999+2306373,J034640.01+230636.6,,56.66665410968811,23.110331912505536,9.288032,9.552181,8.9032,7.391158486799486,0.020554867,1.1259955,3603258.454742098,768.5801,206,9.295629,9.536065,8.894408,134.23071,134.62738,134.98997,134.47101,134.84721,135.22737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03463999+2306373,8.473,0.026,8.28,0.018,8.243,0.024,AAA,111.0,111.0,000,1.0,J034640.01+230636.6,8.191,0.023,8.206,0.02,8.173,0.023,7.802,0.203,0000,0.0,AAAB,0.0,,,,,,,,,,,,,,,,
63052048347383168,63052048347383168,Pleiades,Pleiades,0.005,7.364,,,03450166+1933337,J034501.67+193333.2,,56.25692503791641,19.559368008882128,9.295419,9.574016,8.887671,7.392478723407379,0.022814885,1.1237687,3579200.9374710666,703.00714,247,9.302901,9.558643,8.880217,134.3354,134.74515,135.23775,134.15816,134.67142,135.13608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03450166+1933337,8.404,0.021,8.225,0.031,8.152,0.021,AAA,111.0,111.0,000,1.0,J034501.67+193333.2,8.1,0.023,8.106,0.02,8.091,0.024,7.848,0.235,0000,0.0,AAAB,0.0,,,,,,,,,,,,,,,,
64808204638390912,64808204638390912,Pleiades,Pleiades,0.005,7.364,,,03463839+2255112,J034638.40+225510.7,,56.659967510962026,22.91977775966553,9.299754,9.571235,8.906454,7.1525685788631295,0.020364206,1.0373341,3568086.9124099896,897.1289,216,9.306278,9.554723,8.897336,138.78935,139.13623,139.53265,138.77655,139.17662,139.53305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03463839+2255112,8.479,0.024,8.291,0.023,8.153,0.023,AAA,111.0,111.0,000,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66655560269868544,66655560269868544,Pleiades,Pleiades,0.005,7.364,,,03525347+2442565,J035253.48+244256.1,,58.22282674731567,24.71573128536183,9.335321,9.596398,8.948842,7.35145204021169,0.019859549,1.0172889,3453837.085045208,829.99994,396,9.341612,9.580916,8.942785,135.01677,135.42722,135.85231,135.0592,135.44296,135.84082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03525347+2442565,8.517,0.026,8.303,0.038,8.259,0.024,AAA,111.0,111.0,000,1.0,J035253.48+244256.1,8.243,0.023,8.257,0.02,8.257,0.023,8.197,0.261,0000,0.0,AAAB,1100.0,,,,,,,,,,,,,,,,
64739248940235392,64739248940235392,Pleiades,Pleiades,0.005,7.364,,,03445892+2201568,J034458.93+220156.4,,56.24551018413703,22.032451985552743,9.354343,9.627954,8.956987,7.135003545664876,0.022089964,1.0530045,3389452.466137669,772.6384,247,9.362043,9.612339,8.948181,139.05869,139.53027,139.96448,139.17668,139.51883,139.8619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03445892+2201568,8.52,0.018,8.349,0.033,8.278,0.019,AAA,112.0,111.0,000,1.0,J034458.93+220156.4,8.203,0.023,8.233,0.02,8.24,0.023,8.24,0.349,0000,0.0,AAAB,0.0,,,,,,,,,,,,,,,,
68310561489710336,68310561489710336,Pleiades,Pleiades,0.005,7.364,,,03425511+2429350,J034255.12+242934.5,,55.72964216208145,24.493069338329303,9.363033,9.634545,8.969191,7.270583160634106,0.021176837,1.0204512,3362830.44621788,651.4658,236,9.3706045,9.61723,8.960799,136.5517,136.88808,137.28056,136.56558,136.91078,137.35966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03425511+2429350,8.514,0.019,8.325,0.031,8.263,0.02,AAA,111.0,111.0,000,1.0,J034255.12+242934.5,8.217,0.024,8.239,0.02,8.204,0.022,8.218,0.322,0000,0.0,AAAB,0.0,,,,,,,,,,,,,,,,
66729261908482048,66729261908482048,Pleiades,Pleiades,0.005,7.364,,,03471005+2416360,J034710.06+241635.4,,56.791890829728814,24.27665139182862,9.368323,9.63394,8.98248,7.357064223916837,0.02060636,1.0107602,3344330.234965576,726.26025,179,9.376594,9.618052,8.972963,134.87303,135.25569,135.70468,134.91849,135.34683,135.7012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03471005+2416360,8.533,0.026,8.329,0.036,8.282,0.024,AAA,111.0,111.0,000,1.0,J034710.06+241635.4,8.247,0.023,8.253,0.019,8.23,0.026,7.728,0.213,0000,0.0,AAAB,0.0,,,,,,,,,,,,,,,,
68097020012324352,68097020012324352,Pleiades,Pleiades,0.005,7.364,,,03340731+2420402,J033407.32+242039.5,,53.53046175337493,24.34444520643399,9.426758,9.710587,9.022453,7.368017028297914,0.018027972,1.052103,3172995.5850498183,694.8951,231,9.433693,9.692336,9.011402,134.7371,135.08064,135.45927,134.79485,135.09126,135.44409,,,,,6.376932321772177e+18,19.0797,0.1294,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03340731+2420402,8.553,0.034,8.312,0.021,8.274,0.018,AAA,112.0,111.0,000,1.0,J033407.32+242039.5,8.27,0.024,8.277,0.021,8.256,0.026,8.531,0.484,0000,0.0,AAAC,0.0,,,,,,,,,,,,,,,,
