dr2_source_id,dr3_source_id,Cluster,SimbadName_cluster,e_plx_cluster,plx_cluster,skymapper_id,sdss_id,twomass_id,allwise_id,panstarrs1,ra2000,dec2000,gmag,bpmag,rpmag,parallax,parallax_error,ruwe,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_n_obs,gmag_edr3,bpmag_edr3,rpmag_edr3,r_lo_geo,r_med_geo,r_hi_geo,r_lo_photogeo,r_med_photogeo,r_hi_photogeo,objid_NUV,NUVmag,e_NUVmag,Nafl,objid_FUV,FUVmag,e_FUVmag,Fafl,psfMag_uSDSS,psfMagErr_uSDSS,psfMag_gSDSS,psfMagErr_gSDSS,psfMag_rSDSS,psfMagErr_rSDSS,psfMag_iSDSS,psfMagErr_iSDSS,psfMag_zSDSS,psfMagErr_zSDSS,u_flags,u_nimaflags,u_ngood,e_u_psf,u_psf,v_flags,v_nimaflags,v_ngood,e_v_psf,v_psf,g_flags,g_nimaflags,g_ngood,g_psf,e_g_psf,r_flags,r_nimaflags,r_ngood,r_psf,e_r_psf,i_flags,i_nimaflags,i_ngood,i_psf,e_i_psf,z_flags,z_nimaflags,z_ngood,z_psf,e_z_psf,object_01,j_m,j_msigcom,h_m,h_msigcom,k_m,k_msigcom,ph_qual_1,rd_flg,bl_flg,cc_flg,use_src,designation,w1mpro,w1sigmpro,w2mpro,w2sigmpro,w3mpro,w3sigmpro,w4mpro,w4sigmpro,cc_flags,ext_flg,ph_qual_2,moon_lev,asassn_name,Mean Vmag_ASASSN,amplitude_ASASSN,period_ASASSN,Type_ASASSN,class_probability_ASASSN,gMeanPSFMag,gMeanPSFMagErr,rMeanPSFMag,rMeanPSFMagErr,iMeanPSFMag,iMeanPSFMagErr,zMeanPSFMag,zMeanPSFMagErr,yMeanPSFMag,yMeanPSFMagErr
435376750286306304,435376750286306304,alphaPer,alpha Per cluster,0.005,5.718,,,03202852+4757202,J032028.56+475719.8,1.6554050118932736e+17,50.11888319698365,47.95561750945627,17.833403,19.783724,16.475824,5.643086807952235,0.1361619,1.0346411,1428.8350775534448,1.7542151,383,17.799911,19.773977,16.472881,171.73117,175.86774,181.5111,171.70947,176.31778,180.55711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03202852+4757202,14.464,0.032,13.859,0.045,13.537,0.035,AAA,222.0,111.0,000,1.0,J032028.56+475719.8,13.278,0.025,13.065,0.027,12.51,0.445,8.956,,0000,0.0,AACU,0.0,,,,,,,20.12380027770996,0.0260850004851818,18.805200576782227,0.0092559996992349,17.057600021362305,0.0083839995786547,16.238800048828125,0.0042590000666677,15.825599670410156,0.0041600000113248
441469002479992832,441469002479992832,alphaPer,alpha Per cluster,0.005,5.718,,,03272036+4916453,J032720.40+491645.2,1.671305183500657e+17,51.83491331324263,49.279271725017125,17.836315,19.760183,16.50635,5.894149106350809,0.12094791,1.0765911,1428.7132606047694,1.6797792,483,17.800005,19.796535,16.4838,165.43867,168.51863,172.20769,165.35333,168.73526,171.74374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03272036+4916453,14.548,0.05,13.982,,13.715,,AUU,266.0,200.0,c00,1.0,J032720.40+491645.2,13.355,0.026,13.155,0.029,12.066,,9.025,,0000,0.0,AAUU,0.0,,,,,,,20.126399993896484,0.0128830000758171,18.87380027770996,0.0099290004000067,17.087099075317383,0.0048750001005828,16.278099060058594,0.0067079998552799,15.868300437927246,0.0281540006399154
441530613790776704,441530613790776704,alphaPer,alpha Per cluster,0.005,5.718,,,03312224+4926280,,1.6732052842774995e+17,52.84269786349463,49.44112422145911,17.904959,19.695837,16.541819,6.02070658171956,0.11313657,0.9426994,1352.742742973619,1.6372606,507,17.85933,19.88273,16.533697,162.1007,165.15724,167.92152,161.6565,165.32298,168.63962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03312224+4926280,14.489,0.028,13.898,0.036,13.626,0.035,AAA,222.0,111.0,c00,1.0,,,,,,,,,,,,,,,,,,,,20.215999603271484,0.0182310007512569,18.92620086669922,0.0166970007121562,17.14940071105957,0.0024850000627338,16.3125,0.0039539998397231,15.869199752807615,0.0083060003817081
249322306078571264,249322306078571264,alphaPer,alpha Per cluster,0.005,5.718,,,03300915+4843222,J033009.16+484322.0,1.6646052538181805e+17,52.53813289451417,48.72284649658644,17.906738,19.883509,16.564863,5.659940637652652,0.12498087,0.8977003,1344.0252828857942,1.5792186,375,17.866348,19.808891,16.548983,171.26791,174.67007,178.19188,172.12488,175.41867,179.48085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03300915+4843222,14.547,0.035,13.918,0.045,13.656,0.049,AAA,222.0,111.0,000,1.0,J033009.16+484322.0,13.468,0.026,13.228,0.031,12.378,0.477,8.903,,0000,0.0,AACU,0.0,,,,,,,20.24740028381348,0.013914999552071,18.99209976196289,0.0082329995930194,17.151599884033203,0.0033229999244213,16.3085994720459,0.0033120000734925,15.878000259399414,0.008097999729216
441560021425198336,441560021425198336,alphaPer,alpha Per cluster,0.005,5.718,,,03313375+4952020,J033133.79+495201.7,1.678405289078413e+17,52.89070424752104,49.867256290058165,17.909723,19.762062,16.55975,5.713042053794154,0.1274894,1.0285354,1335.590079869636,1.7209208,391,17.873184,19.859758,16.545849,170.35374,173.78171,176.92723,169.71309,173.13466,176.40051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03313375+4952020,14.558,0.036,13.883,0.051,13.66,0.036,AAA,222.0,111.0,000,1.0,J033133.79+495201.7,13.374,0.027,13.16,0.03,11.898,,8.908,,0000,0.0,AAUU,0.0,,,,,,,20.337299346923828,0.0282930005341768,18.97929954528809,0.0171900000423192,17.147899627685547,0.0092639997601509,16.326799392700195,0.0042670001275837,15.903300285339355,0.0053369998931884
435625068116180864,435625068116180864,alphaPer,alpha Per cluster,0.005,5.718,,,03213005+4849231,J032130.08+484923.0,1.6658050375322835e+17,50.375238872116334,48.82310782131039,17.941586,19.842522,16.59525,5.669486360556011,0.11825095,0.92387104,1293.9148903350606,1.7368008,397,17.907602,19.96614,16.588583,170.88016,174.36613,177.7166,172.16946,175.33185,178.1888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03213005+4849231,14.668,0.036,14.029,0.052,13.711,0.04,AAA,222.0,111.0,000,1.0,J032130.08+484923.0,13.497,0.026,13.258,0.03,12.682,,9.24,,0000,0.0,AAUU,0.0,,,,,,,20.29439926147461,0.0156199997290968,18.96199989318848,0.0096990000456571,17.199899673461914,0.0035000001080334,16.367399215698242,0.0044450000859797,15.959099769592283,0.0035649999044835
441650460557051904,441650460557051904,alphaPer,alpha Per cluster,0.005,5.718,,,03240508+4924161,J032405.12+492415.9,1.67280510213166e+17,51.02125065706424,49.404496441565655,17.95872,19.83097,16.594887,5.942814929044094,0.1302421,0.9353654,1277.3504534010572,1.8604666,373,17.92159,19.999249,16.595724,163.1191,166.7963,170.58313,163.9281,167.70598,171.81892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03240508+4924161,14.609,0.035,13.94,0.043,13.787,0.046,AAA,222.0,111.0,000,1.0,J032405.12+492415.9,13.469,0.024,13.261,0.03,11.817,,8.838,,0000,0.0,AAUU,0.0,,,,,,,20.279699325561523,0.0242400001734495,19.0049991607666,0.0115860002115368,17.19729995727539,0.0062839998863637,16.352399826049805,0.004590000025928,15.919599533081056,0.0063760001212358
441404612329337856,441404612329337856,alphaPer,alpha Per cluster,0.005,5.718,,,03283768+4900589,J032837.72+490058.4,1.6682052157119024e+17,52.15708562766657,49.01636105620442,18.006746,19.865185,16.615612,5.752417650726145,0.13801032,1.0228069,1222.3742417224023,1.5231203,343,17.969357,20.070055,16.61561,168.964,172.50793,176.01242,169.37024,173.32278,177.73032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03283768+4900589,14.575,0.04,13.981,0.051,13.726,0.052,AAA,222.0,111.0,000,1.0,J032837.72+490058.4,13.416,0.026,13.26,0.033,12.572,,8.96,,0000,0.0,AAUU,0.0,,,,,,,20.40019989013672,0.0149499997496604,19.059999465942383,0.0062219998799264,17.221599578857422,0.0014789999695494,16.387100219726562,0.0065620001405477,15.95709991455078,0.0042579998262226
441459759710903168,441459759710903168,alphaPer,alpha Per cluster,0.005,5.718,,,03255361+4900582,,,51.47341453999982,49.01616922157972,18.009506,19.86242,16.654236,5.858097635692837,0.13904369,0.9903185,1221.7925045185366,1.7199827,357,17.969873,19.885902,16.639513,166.73544,171.03552,175.3863,166.90959,170.95766,174.97183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03255361+4900582,14.654,0.064,14.057,0.064,13.744,0.068,AAA,222.0,222.0,ccc,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248951422763673472,248951422763673472,alphaPer,alpha Per cluster,0.005,5.718,,,03303538+4740097,J033035.40+474009.5,1.6520052647549382e+17,52.64740828113736,47.66936140253997,18.02022,19.73977,16.627052,5.687268677813783,0.15592286,1.0483359,1205.5534575674158,1.585649,377,17.9844,19.873138,16.629524,170.36203,175.19545,180.78531,169.6029,175.40514,180.93942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03303538+4740097,14.603,0.032,13.952,0.045,13.626,0.042,AAA,222.0,111.0,000,1.0,J033035.40+474009.5,13.46,0.031,13.216,0.032,11.952,,8.341,,0000,0.0,AAUU,0.0,,,,,,,20.471399307250977,0.0297129992395639,19.01210021972656,0.0304889995604753,17.263900756835938,0.0036830001045018,16.42060089111328,0.0026159998960793,15.98490047454834,0.0052530001848936
