dr2_source_id,dr3_source_id,Cluster,SimbadName_cluster,e_plx_cluster,plx_cluster,skymapper_id,sdss_id,twomass_id,allwise_id,panstarrs1,ra2000,dec2000,gmag,bpmag,rpmag,parallax,parallax_error,ruwe,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_n_obs,gmag_edr3,bpmag_edr3,rpmag_edr3,r_lo_geo,r_med_geo,r_hi_geo,r_lo_photogeo,r_med_photogeo,r_hi_photogeo,objid_NUV,NUVmag,e_NUVmag,Nafl,objid_FUV,FUVmag,e_FUVmag,Fafl,psfMag_uSDSS,psfMagErr_uSDSS,psfMag_gSDSS,psfMagErr_gSDSS,psfMag_rSDSS,psfMagErr_rSDSS,psfMag_iSDSS,psfMagErr_iSDSS,psfMag_zSDSS,psfMagErr_zSDSS,u_flags,u_nimaflags,u_ngood,e_u_psf,u_psf,v_flags,v_nimaflags,v_ngood,e_v_psf,v_psf,g_flags,g_nimaflags,g_ngood,g_psf,e_g_psf,r_flags,r_nimaflags,r_ngood,r_psf,e_r_psf,i_flags,i_nimaflags,i_ngood,i_psf,e_i_psf,z_flags,z_nimaflags,z_ngood,z_psf,e_z_psf,object_01,j_m,j_msigcom,h_m,h_msigcom,k_m,k_msigcom,ph_qual_1,rd_flg,bl_flg,cc_flg,use_src,designation,w1mpro,w1sigmpro,w2mpro,w2sigmpro,w3mpro,w3sigmpro,w4mpro,w4sigmpro,cc_flags,ext_flg,ph_qual_2,moon_lev,asassn_name,Mean Vmag_ASASSN,amplitude_ASASSN,period_ASASSN,Type_ASASSN,class_probability_ASASSN,gMeanPSFMag,gMeanPSFMagErr,rMeanPSFMag,rMeanPSFMagErr,iMeanPSFMag,iMeanPSFMagErr,zMeanPSFMag,zMeanPSFMagErr,yMeanPSFMag,yMeanPSFMagErr
2320975660762130944,2320975660762130944,Blanco1,Blanco1,0.003,4.216,9659175.0,,00042226-2930218,J000422.28-293021.7,7.259001092792304e+16,1.09278362271774,-29.50605586078345,17.4579,19.019178,16.23122,4.331613603179921,0.08925404,0.9635628,2010.7882866650427,2.6540618,308,17.428951,19.034227,16.219465,226.00769,230.33675,234.8368,222.869,227.61928,232.06319,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,0.0,0.0,3.0,19.1368,0.0303,0.0,0.0,5.0,18.1922,0.0165,0.0,0.0,6.0,16.5656,0.0056,0.0,0.0,7.0,15.9527,0.0044,00042226-2930218,14.508,0.032,14.022,0.046,13.614,0.042,AAA,222.0,111.0,000,1.0,J000422.28-293021.7,13.573,0.025,13.367,0.03,11.971,,8.714,,0000,0.0,AAUU,0.0,,,,,,,19.36829948425293,0.0054790000431239,18.131999969482425,0.0121619999408721,16.712400436401367,0.0036500000860542,16.05660057067871,0.0038379998877644,15.74940013885498,0.004224999807775
2320411160324629120,2320411160324629120,Blanco1,Blanco1,0.003,4.216,9694990.0,,00153549-2932010,J001535.50-293201.0,7.255003897946995e+16,3.8978867156522257,-29.533635892700275,17.458916,19.139381,16.211153,4.284357842353319,0.08948651,0.982117,2003.61762296629,2.591052,324,17.432829,19.084953,16.205198,228.0467,231.79613,236.13245,225.58134,231.14066,236.34348,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,0.0,0.0,4.0,19.2127,0.0081,0.0,0.0,5.0,18.2252,0.0155,0.0,0.0,8.0,16.5504,0.0097,0.0,0.0,7.0,15.9286,0.005,00153549-2932010,14.488,0.033,13.972,0.042,13.592,0.045,AAA,222.0,111.0,000,1.0,J001535.50-293201.0,13.485,0.025,13.321,0.03,12.525,,8.747,,0000,0.0,AAUU,0.0,,,,,,,19.41650009155273,0.0089180003851652,18.182899475097656,0.0075539997778832,16.708099365234375,0.0044350000098347,16.04170036315918,0.0040029999800026,15.697199821472168,0.0093550002202391
2320801663047425792,2320801663047425792,Blanco1,Blanco1,0.003,4.216,9653732.0,,00035329-3010049,J000353.30-301004.8,,0.9720458445599208,-30.16803907700638,17.459019,19.102768,16.20776,4.345879051261837,0.11853261,1.0624857,2013.72113255162,2.9583025,270,17.427368,19.138407,16.190514,222.16531,228.5339,233.66008,219.09169,226.41089,232.41537,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,0.0,0.0,3.0,19.1995,0.0276,0.0,0.0,6.0,18.2487,0.006,0.0,0.0,6.0,16.5438,0.0051,0.0,0.0,8.0,15.9113,0.0063,00035329-3010049,14.464,0.032,13.853,0.043,13.601,0.048,AAA,222.0,111.0,000,1.0,J000353.30-301004.8,13.514,0.025,13.259,0.031,12.518,,9.071,,0000,0.0,AAUU,0.0,,,,,,,,,,,,,,,,
2319797499693367680,2319797499693367680,Blanco1,Blanco1,0.003,4.216,9647560.0,,00105495-3101051,J001054.97-310105.1,,2.7290158782316056,-31.018097221442016,17.475174,19.121037,16.231161,4.173150256322806,0.09061875,0.94419783,1973.6660312599752,2.677931,318,17.449183,19.119856,16.207432,231.65858,237.27736,243.84041,231.63249,236.81996,241.91055,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,0.0,0.0,1.0,19.2337,0.0313,0.0,0.0,1.0,18.2158,0.0153,0.0,0.0,5.0,16.575,0.0061,0.0,0.0,4.0,15.9168,0.0063,00105495-3101051,14.495,0.029,13.897,0.032,13.645,0.049,AAA,222.0,111.0,000,1.0,J001054.97-310105.1,13.516,0.024,13.312,0.031,11.812,,8.49,,0000,0.0,AAUU,0.0,,,,,,,,,,,,,,,,
2320832621171630976,2320832621171630976,Blanco1,Blanco1,0.003,4.216,9651072.0,,00013466-3013066,J000134.68-301306.5,,0.3944504555979737,-30.218504190141527,17.490765,19.070412,16.22542,4.400859153765613,0.09289545,1.0063286,1967.8631765622715,3.1283836,301,17.45238,19.092426,16.216558,220.01237,224.28496,228.16832,219.6688,224.51247,230.14995,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,0.0,0.0,2.0,19.1997,0.0169,0.0,0.0,4.0,18.2222,0.0063,0.0,0.0,6.0,16.5617,0.0139,0.0,0.0,6.0,15.9011,0.0048,00013466-3013066,14.442,0.029,13.899,0.047,13.695,0.045,AAA,222.0,111.0,000,1.0,J000134.68-301306.5,13.444,0.025,13.25,0.029,12.636,0.531,8.49,,dd00,0.0,AACU,11.0,,,,,,,,,,,,,,,,
2321024245432299136,2321024245432299136,Blanco1,Blanco1,0.003,4.216,9713633.0,,00060231-2853352,J000602.33-285335.1,7.332001509689858e+16,1.5096965246008107,-28.89307237849899,17.497252,19.125088,16.260475,4.3399434078680965,0.113309175,1.0149733,1936.8329118985585,3.1284854,302,17.469637,19.105093,16.250938,218.05278,226.55643,232.4245,218.59102,225.93547,231.40994,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,0.0,0.0,2.0,19.2369,0.0112,0.0,0.0,2.0,18.2504,0.101,0.0,0.0,4.0,16.6126,0.0065,0.0,0.0,6.0,15.9721,0.0056,00060231-2853352,14.591,0.027,13.917,0.032,13.678,0.039,AAA,222.0,111.0,000,1.0,J000602.33-285335.1,13.566,0.027,13.379,0.031,12.448,,8.986,,0000,0.0,AAUU,0.0,,,,,,,19.425199508666992,0.0134960003197193,18.20330047607422,0.0048879999667406,16.760000228881836,0.0039289998821914,16.093900680541992,0.0091599998995661,15.771100044250488,0.0056650000624358
2314513143730868480,2314513143730868480,Blanco1,Blanco1,0.003,4.216,9632884.0,,00013370-3122122,J000133.71-312212.3,,0.39042243828175,-31.370104117636323,17.498564,19.136879,16.265896,4.154009982061872,0.11384497,1.0606897,1944.514707925342,3.4251475,235,17.46534,19.143646,16.243544,231.21602,238.118,246.44545,232.79054,238.64696,245.10208,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,0.0,0.0,2.0,19.157,0.0532,0.0,0.0,2.0,18.248,0.0275,0.0,0.0,6.0,16.5923,0.0091,0.0,0.0,6.0,15.9457,0.0047,00013370-3122122,14.577,0.037,14.002,0.054,13.724,0.056,AAA,222.0,111.0,000,1.0,J000133.71-312212.3,13.559,0.025,13.36,0.029,12.396,,8.983,,0000,0.0,AAUU,11.0,,,,,,,,,,,,,,,,
2320793038753034112,2320793038753034112,Blanco1,Blanco1,0.003,4.216,9651761.0,,00023937-3008040,J000239.38-300803.8,,0.6640597525763955,-30.134422157211155,17.50055,19.071907,16.253359,4.257695148697386,0.10368201,1.0496194,1943.8577075137896,2.777132,301,17.465706,19.066097,16.231575,227.3466,232.20766,237.80106,227.31653,232.71777,237.00443,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,0.0,3.0,2.0,19.2089,0.042,0.0,3.0,4.0,18.2364,0.0333,0.0,0.0,6.0,16.5899,0.01,0.0,1.0,7.0,15.9587,0.0079,00023937-3008040,14.553,0.03,14.004,0.034,13.744,0.047,AAA,222.0,111.0,000,1.0,J000239.38-300803.8,13.548,0.025,13.322,0.03,12.296,,9.273,,0000,0.0,AAUU,11.0,,,,,,,,,,,,,,,,
2321165425301374720,2321165425301374720,Blanco1,Blanco1,0.003,4.216,9724353.0,,00120585-2850253,J001205.88-285025.4,7.339003024460186e+16,3.0244156479273494,-28.840410363547004,17.505478,19.14143,16.271751,4.438896455742521,0.0952229,0.94173586,1917.312871643212,2.3509376,296,17.480635,19.095474,16.256134,219.10489,224.44116,229.04312,217.01193,221.88977,226.28908,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,0.0,0.0,2.0,19.1776,0.0086,0.0,0.0,3.0,18.2186,0.0095,0.0,2.0,6.0,16.6143,0.0096,0.0,0.0,6.0,15.9712,0.0107,00120585-2850253,14.543,0.035,13.997,0.041,13.819,0.05,AAA,222.0,111.0,000,1.0,J001205.88-285025.4,13.56,0.026,13.373,0.031,12.055,,8.626,,0000,0.0,AAUU,0.0,,,,,,,19.45840072631836,0.0165030006319284,18.194000244140625,0.0067259999923408,16.769899368286133,0.003396000014618,16.10409927368164,0.0050490000285208,15.776200294494627,0.0056139999069273
2321456937617491456,2321456937617491456,Blanco1,Blanco1,0.003,4.216,9727035.0,,00083216-2812189,J000832.17-281219.0,7.415002134023398e+16,2.134039216552466,-28.205295383316,17.51169,19.093796,16.268993,4.354188668524984,0.15650506,0.97967774,1922.196674522546,3.4913063,258,17.477873,19.096615,16.261131,221.23083,228.64119,238.28912,218.86772,226.06172,233.8225,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,3.0,0.0,4.0,19.1796,0.0249,3.0,0.0,5.0,18.2169,0.0122,3.0,0.0,6.0,16.5915,0.0049,2.0,0.0,9.0,15.9886,0.0114,00083216-2812189,14.511,0.036,13.954,0.04,13.634,0.035,AAA,222.0,111.0,000,1.0,J000832.17-281219.0,13.541,0.025,13.329,0.032,12.539,,8.91,,0000,0.0,AAUU,0.0,,,,,,,19.38279914855957,0.0090399999171495,18.202999114990234,0.007050999905914,16.739200592041016,0.0052600000053644,16.087600708007812,0.003311000065878,15.762200355529783,0.0048310002312064
