    0.123181862533092499E+04    0.920184632483367970E+01   -0.195149075984954834E+01    0.854367470741271973E+03    0.120506525039672865E-01   -0.317411962241131604E+09   -0.694175511231546682E+01    1
    0.141638780057430267E+04    0.970141887866290453E+01    0.325171738862991333E+00    0.811740148067474365E+03    0.802802801132202204E-01   -0.317404859867392242E+09   -0.694275511231551334E+01    1
    0.145529522716999054E+04    0.926661410873095903E+01   -0.342952767014503479E+01    0.802427309751510620E+03    0.281765723228454612E+00   -0.314282167975483716E+09   -0.694375511231550835E+01    1
    0.141991090357303619E+04    0.914432749377952625E+01   -0.334691536426544189E+01    0.819212311506271362E+03    0.386583924293518066E+00   -0.313626685199306369E+09   -0.694475511231550335E+01    1
    0.141918428778648376E+04    0.959135061381915044E+01   -0.182511848211288452E+01    0.846409302949905396E+03    0.894218444824218806E-01   -0.311650947288622975E+09   -0.694575511231551523E+01    1
    0.123167705297470093E+04    0.909157183224063026E+01   -0.159932985901832581E+01    0.804326790571212769E+03    0.186988806724548345E+00   -0.306595787483649194E+09   -0.694675511231552090E+01    1
    0.124943434417247772E+04    0.927910641226891286E+01   -0.178373870253562927E+01    0.857690423727035522E+03    0.333713054656982408E-01   -0.302025907970040262E+09   -0.694775511231551945E+01    1
    0.928397469520568848E+03    0.912913700995823341E+01   -0.196423473954200745E+01    0.853807526826858521E+03    0.270338964462280285E+00   -0.300984202149489462E+09   -0.694875511231547005E+01    1
    0.143332348287105560E+04    0.100875204097850197E+02   -0.176318171620368958E+01    0.801213586330413818E+03    0.171080112457275391E+00   -0.300051706541489959E+09   -0.694975511231546506E+01    1
    0.965475972890853882E+03    0.901359096458498321E+01   -0.192818987369537354E+01    0.806078368425369263E+03    0.132258558273315424E+00   -0.299391175962366402E+09   -0.695075511231549914E+01    1
    0.262217892408370972E+03    0.997189158857945834E+01   -0.166100135445594788E+01    0.873108834028244019E+03    0.470933914184570347E-02   -0.295681983741987944E+09   -0.695175511231552257E+01    1
    0.107034368276596069E+04    0.906843934288685283E+01   -0.166580438613891602E+01    0.851628816127777100E+03    0.935257911682128990E-01   -0.295664221845646977E+09   -0.695275511231550336E+01    1
    0.116848563551902771E+04    0.906340174538699728E+01   -0.245196977257728577E+01    0.821865171194076538E+03    0.103699970245361331E+00   -0.295385245835387826E+09   -0.695375511231547883E+01    1
    0.960415347218513489E+03    0.905691845204437307E+01   -0.208415657281875610E+01    0.894523429870605469E+03    0.474638700485229548E-01   -0.294805300713488758E+09   -0.695475511231550136E+01    1
    0.116292007863521576E+04    0.915389708504674537E+01   -0.129837474226951599E+01    0.820591497421264648E+03    0.159115362167358415E+00   -0.291813194997594178E+09   -0.695575511231551680E+01    1
    0.103362466514110565E+04    0.922604500216022316E+01   -0.159210076928138733E+01    0.874749547243118286E+03    0.324688649177551303E+00   -0.291653441929449916E+09   -0.695675511231548427E+01    1
    0.129277301609516144E+04    0.903264974405871790E+01   -0.197332555055618286E+01    0.835640084743499756E+03    0.495756864547729492E-01   -0.290830944806874454E+09   -0.695775511231548727E+01    1
    0.104497460961341858E+04    0.902083252793939394E+01   -0.236531913280487061E+01    0.842923384904861450E+03    0.857906103134155329E-01   -0.290324057812457383E+09   -0.695875511231550270E+01    1
    0.107903178155422211E+04    0.904889733152719700E+01   -0.265931364893913269E+01    0.825055253505706787E+03    0.341161775588989302E+00   -0.289936721473249078E+09   -0.695975511231551458E+01    1
    0.960897345542907715E+03    0.905553268563302538E+01   -0.101767298579216003E+01    0.854363727569580078E+03    0.116825413703918468E+00   -0.288815233315398753E+09   -0.696075511231551580E+01    1
    0.115015267789363861E+04    0.908397923427548903E+01   -0.285022228956222534E+01    0.806118977069854736E+03    0.671407938003540095E-01   -0.288809147588848174E+09   -0.696175511231550104E+01    1
    0.125679763555526733E+04    0.900021036315123624E+01   -0.274379813671112061E+01    0.872144454717636108E+03    0.122882962226867676E+00   -0.288523541429338038E+09   -0.696275511231553423E+01    1
    0.141985769927501678E+04    0.971648706305627741E+01   -0.138056218624114990E+01    0.835679626464843750E+03    0.306786322593688987E+00   -0.287118694778462172E+09   -0.696375511231550171E+01    1
    0.141848937034606934E+04    0.930442463103261730E+01   -0.117420107126235962E+00    0.815103101730346680E+03    0.188106131553649913E+00   -0.285244744432682812E+09   -0.696475511231547362E+01    1
    0.122301606595516205E+04    0.914212284999022629E+01   -0.148998692631721497E+01    0.881305164098739624E+03    0.151383686065673845E+00   -0.285173827080462813E+09   -0.696575511231551836E+01    1
    0.106641512632369995E+04    0.903941058388576302E+01   -0.231420293450355530E+01    0.893938165903091431E+03    0.280536174774169922E+00   -0.285101169456106722E+09   -0.696675511231553202E+01    1
    0.122105464160442352E+04    0.923023179155565821E+01   -0.196600338816642761E+01    0.819829100370407104E+03    0.174502587318420416E+00   -0.284323217236157775E+09   -0.696775511231552436E+01    1
    0.111834201157093048E+04    0.909484591808946874E+01   -0.201033037900924683E+01    0.829827517271041870E+03    0.330280613899230968E+00   -0.283309730017997622E+09   -0.696875511231550959E+01    1
    0.128345278501510620E+04    0.907537400518240212E+01   -0.168563342094421387E+01    0.864352083206176758E+03    0.148820042610168457E+00   -0.282732331117200136E+09   -0.696975511231549394E+01    1
    0.276367687582969666E+03    0.976800407002339277E+01    0.178153961896896362E+00    0.809044307470321655E+03    0.306552791595459007E+00   -0.282278789900656521E+09   -0.697075511231548450E+01    1
    0.251216222047805786E+03    0.970854980306700277E+01   -0.226728385686874390E+01    0.842498153448104858E+03    0.286442995071411154E-01   -0.282219149960859835E+09   -0.697175511231548395E+01    1
    0.122540057659149170E+04    0.929677447640766275E+01   -0.202127674221992493E+01    0.843255203962326050E+03    0.388291692733764682E+00   -0.280977533746976733E+09   -0.697275511231548872E+01    1
    0.952445404529571533E+03    0.901667651678136117E+01   -0.201897808909416199E+01    0.857499104738235474E+03    0.353258562088012706E+00   -0.278739800272966623E+09   -0.697375511231548995E+01    1
    0.126629470467567444E+04    0.910467224324445290E+01   -0.202152779698371887E+01    0.897426915168762207E+03    0.123131036758422852E+00   -0.277780310575799584E+09   -0.697475511231553025E+01    1
    0.141271507322788239E+04    0.902574287708769596E+01   -0.396370971202850342E+01    0.833160722255706787E+03    0.116195750236511242E+00   -0.277568611322336555E+09   -0.697575511231552614E+01    1
    0.170406303226947784E+04    0.920798061736980422E+01    0.466014802455902100E+00    0.899701493978500366E+03    0.310840892791748091E+00   -0.277417002246229947E+09   -0.697675511231550338E+01    1
    0.119969851791858673E+04    0.929496933956333038E+01   -0.209915709495544434E+01    0.823139709234237671E+03    0.407824516296386719E-01   -0.276592195423993468E+09   -0.697775511231553747E+01    1
    0.248379067182540894E+03    0.915267110785468851E+01    0.205830335617065430E+00    0.815457826852798462E+03    0.120305895805358887E+00   -0.276243139369585395E+09   -0.697875511231551471E+01    1
    0.132589014351367950E+04    0.969785341646085541E+01   -0.177861729264259338E+01    0.823043960332870483E+03    0.139996314048767084E+00   -0.276219804611856937E+09   -0.697975511231548751E+01    1
    0.130937183976173401E+04    0.903106629187585597E+01   -0.145510748028755188E+01    0.819617968797683716E+03    0.999462604522705078E-01   -0.276095276358850837E+09   -0.698075511231549406E+01    1
    0.855833126306533813E+03    0.910524679294046457E+01   -0.272344258427619934E+01    0.800601589679718018E+03    0.188507246971130388E+00   -0.275164187909850538E+09   -0.698175511231549972E+01    1
    0.127259075045585632E+04    0.917405161044810669E+01   -0.168394953012466431E+01    0.836178499460220337E+03    0.208679056167602545E+00   -0.274853471768711925E+09   -0.698275511231551516E+01    1
    0.895044693946838379E+03    0.903450043811788461E+01   -0.954967498779296875E+00    0.848995202779769897E+03    0.711089372634887695E-01   -0.274454522249063611E+09   -0.698375511231553414E+01    1
    0.139835317432880402E+04    0.909694283804785897E+01   -0.183800542354583740E+01    0.880487924814224243E+03    0.372683310508728050E+00   -0.274252927166278481E+09   -0.698475511231553270E+01    1
    0.892243925929069519E+03    0.933406054839093180E+01   -0.167429894208908081E+01    0.887981551885604858E+03    0.156820607185363781E+00   -0.273299711976316392E+09   -0.698575511231552948E+01    1
    0.906873782873153687E+03    0.937852805091677055E+01   -0.158647349476814270E+01    0.825088620185852051E+03    0.283421277999877930E+00   -0.272696584607895732E+09   -0.698675511231552360E+01    1
    0.113990473508834839E+04    0.937829782427751901E+01   -0.188643243908882141E+01    0.833840775489807129E+03    0.308451890945434570E+00   -0.272259638948265314E+09   -0.698775511231549373E+01    1
    0.122398658573627472E+04    0.911592433296071292E+01   -0.262589359283447266E+01    0.896287673711776733E+03    0.464279651641845686E-02   -0.271696108433578074E+09   -0.698875511231551716E+01    1
    0.280935205221176147E+03    0.985957969869859241E+01    0.630051195621490479E-01    0.847082352638244629E+03    0.159850382804870628E+00   -0.271253939331018806E+09   -0.698975511231552993E+01    1
    0.146080085277557373E+04    0.100756101132252684E+02   -0.909573793411254883E+00    0.822936385869979858E+03    0.286623716354370145E-01   -0.271245544294505775E+09   -0.699075511231550273E+01    1
    0.140548469066619873E+04    0.903160599572599843E+01   -0.164620441198348999E+01    0.867161083221435547E+03    0.389582157135009780E-01   -0.271165613736880660E+09   -0.699175511231550484E+01    1
    0.867020400166511536E+03    0.913370506985400965E+01   -0.876147836446762085E+00    0.836842590570449829E+03    0.132187438011169445E+00   -0.269277033103816926E+09   -0.699275511231551850E+01    1
    0.103834353983402252E+04    0.938580968021458339E+01   -0.135868823528289795E+01    0.886491906642913818E+03    0.175764799118042006E-01   -0.269240314227928638E+09   -0.699375511231549929E+01    1
    0.269162072539329529E+03    0.955438595069827556E+01    0.165183335542678833E+00    0.822300612926483154E+03    0.783541202545166016E-01   -0.268667692509083092E+09   -0.699475511231549785E+01    1
    0.262612643837928772E+03    0.984997146515093291E+01   -0.158588367700576782E+01    0.870586991310119629E+03    0.351376056671142578E+00   -0.267432437947227359E+09   -0.699575511231553371E+01    1
    0.875900115966796875E+03    0.937736186756918322E+01   -0.189766043424606323E+01    0.868194073438644409E+03    0.393509626388549860E-01   -0.267116308414533019E+09   -0.699675511231554026E+01    1
    0.986964597702026367E+03    0.919557414037051046E+01   -0.147464898228645325E+01    0.824964606761932373E+03    0.944776773452758872E-01   -0.265833007691273689E+09   -0.699775511231553793E+01    1
    0.170319413065910339E+04    0.910399186793481441E+01    0.150958508253097534E+00    0.875122481584548950E+03    0.220887446403503440E+00   -0.265198071824746400E+09   -0.699875511231551695E+01    1
    0.122932199835777283E+04    0.951987968234158721E+01   -0.134655472636222839E+01    0.833803761005401611E+03    0.300348734855651889E+00   -0.264956603321489364E+09   -0.699975511231549596E+01    1
    0.959154955744743347E+03    0.900852041945654314E+01   -0.363383126258850098E+01    0.872658228874206543E+03    0.379074764251708995E+00   -0.264598013464313626E+09   -0.700075511231552117E+01    1
    0.118081170558929443E+04    0.922936328935440642E+01   -0.167042154073715210E+01    0.893058043718338013E+03    0.106476473808288577E+00   -0.263732787459231138E+09   -0.700175511231554282E+01    1
    0.243220696449279785E+03    0.917356783621439043E+01   -0.125158011913299561E+00    0.882810842990875244E+03    0.314136505126953111E-01   -0.263298070673460424E+09   -0.700275511231553516E+01    1
    0.975330489277839661E+03    0.928150731816676178E+01   -0.103486835956573486E+01    0.851516640186309814E+03    0.178291988372802745E+00   -0.263030149332190990E+09   -0.700375511231549996E+01    1
    0.124995874285697937E+04    0.902476834589239374E+01   -0.600885063409805298E+00    0.815807598829269409E+03    0.180948162078857444E+00   -0.262929973194151163E+09   -0.700475511231551984E+01    1
    0.117007401823997498E+04    0.902802650027473597E+01   -0.859052509069442749E+00    0.862608015537261963E+03    0.308598375320434604E+00   -0.262607941356505513E+09   -0.700575511231551840E+01    1
    0.856815265417098999E+03    0.910738086372285593E+01   -0.120749238133430481E+01    0.820598745346069336E+03    0.749106407165527413E-02   -0.262306982475945473E+09   -0.700675511231550097E+01    1
    0.133642296373844147E+04    0.954109090462929110E+01   -0.119922339916229248E+01    0.818117302656173706E+03    0.256216406822204590E+00   -0.261681895100841314E+09   -0.700775511231549419E+01    1
    0.100463892281055450E+04    0.916508924533158797E+01   -0.815307557582855225E+00    0.841730082035064697E+03    0.469482660293579143E-01   -0.261623562077722400E+09   -0.700875511231548121E+01    1
    0.104082599937915802E+04    0.904481440173462836E+01   -0.693807512521743774E+00    0.817896497249603271E+03    0.134247112274169939E+00   -0.261135004683231443E+09   -0.700975511231552773E+01    1
    0.146584211289882660E+04    0.100372814453983441E+02   -0.296647459268569946E+00    0.837887024879455566E+03    0.582884073257446331E-01   -0.260959887608424366E+09   -0.701075511231552895E+01    1
    0.922637441754341125E+03    0.923235365951264697E+01   -0.125883308053016663E+01    0.863348954916000366E+03    0.334638357162475586E+00   -0.260310174377311766E+09   -0.701175511231552218E+01    1
    0.105516160190105438E+04    0.923893077902391724E+01   -0.106848528981208801E+01    0.814093595743179321E+03    0.186639380455017101E+00   -0.260241996191824615E+09   -0.701275511231549853E+01    1
    0.971574388146400452E+03    0.932462634069220009E+01   -0.122523680329322815E+01    0.800002670288085938E+03    0.396386241912841830E+00   -0.259077521052776575E+09   -0.701375511231546067E+01    1
    0.135978912949562073E+04    0.949280791756761033E+01   -0.103721663355827332E+01    0.826000672578811646E+03    0.359566688537597656E+00   -0.258107266530431867E+09   -0.701475511231549120E+01    1
    0.128982833147048950E+04    0.908053525797966365E+01   -0.266997221112251282E+01    0.838047343492507935E+03    0.287799048423767079E+00   -0.257913793753999352E+09   -0.701575511231549598E+01    1
    0.117541941940784454E+04    0.915969803706897068E+01   -0.325913470983505249E+01    0.812257003784179688E+03    0.293125963211059604E+00   -0.257671861659099907E+09   -0.701675511231551852E+01    1
    0.145293497443199158E+04    0.100507020449820210E+02   -0.112327530980110168E+01    0.809389007091522217E+03    0.326248526573181152E+00   -0.257641816370681643E+09   -0.701775511231554905E+01    1
    0.142851889014244080E+04    0.971414791701365843E+01   -0.178655475378036499E+01    0.854854476451873779E+03    0.206280565261840826E+00   -0.257490269788899750E+09   -0.701875511231552718E+01    1
    0.108676689147949219E+04    0.926221505796700129E+01   -0.107380089163780212E+01    0.818188309669494629E+03    0.389536690711975109E+00   -0.257298288590825856E+09   -0.701975511231552307E+01    1
    0.120424840271472931E+04    0.920105002268272187E+01   -0.257234248518943787E+01    0.862139785289764404E+03    0.192118787765502952E+00   -0.257138985439489454E+09   -0.702075511231549143E+01    1
    0.237494915127754211E+03    0.900508030738876286E+01   -0.820141434669494629E-01    0.834604525566101074E+03    0.156166863441467296E+00   -0.256935783166873842E+09   -0.702175511231545713E+01    1
    0.170765799164772034E+04    0.100417792034611075E+02    0.529715120792388916E-01    0.824337553977966309E+03    0.166064977645874016E-01   -0.255887031022983402E+09   -0.702275511231550986E+01    1
    0.121135831117630005E+04    0.950238333907363319E+01   -0.199107828736305237E+01    0.895361363887786865E+03    0.120092153549194343E-01   -0.255297898773374707E+09   -0.702375511231555993E+01    1
    0.146291118800640106E+04    0.926857273000145909E+01   -0.140845742821693420E+01    0.830840724706649780E+03    0.337257456779479992E+00   -0.255139627312649041E+09   -0.702475511231551941E+01    1
    0.116486682593822479E+04    0.917969019709901168E+01   -0.216431412100791931E+01    0.865597659349441528E+03    0.335066127777099654E+00   -0.254969354869835764E+09   -0.702575511231549044E+01    1
    0.130245731949806213E+04    0.946440726510735431E+01   -0.170479404926300049E+01    0.866957068443298340E+03    0.193759012222290056E+00   -0.254774631552705318E+09   -0.702675511231551386E+01    1
    0.254764194488525391E+03    0.970403116461410598E+01   -0.263724604249000549E+01    0.838578051328659058E+03    0.745858430862426786E-01   -0.254247441275816321E+09   -0.702775511231550709E+01    1
    0.109551787734031677E+04    0.964491254314974711E+01   -0.126543882489204407E+01    0.865865582227706909E+03    0.967946767807006947E-01   -0.253993232510940850E+09   -0.702875511231551275E+01    1
    0.238644821047782898E+03    0.908988980834590876E+01   -0.400487571954727173E+00    0.898062360286712646E+03    0.146213817596435564E+00   -0.253590985372522086E+09   -0.702975511231550776E+01    1
    0.877002933025360107E+03    0.905490403674439648E+01   -0.127627655863761902E+01    0.890727204084396362E+03    0.295936274528503407E+00   -0.253440631515917629E+09   -0.703075511231546724E+01    1
    0.266274465322494507E+03    0.990824415964103444E+01   -0.184861838817596436E+01    0.870875132083892822E+03    0.184305763244628912E+00   -0.253286973736010939E+09   -0.703175511231548889E+01    1
    0.117514106512069702E+04    0.919243659057922535E+01   -0.924460321664810181E+00    0.815841090679168701E+03    0.138536691665649414E+00   -0.252703179213214517E+09   -0.703275511231553985E+01    1
    0.101294480681419373E+04    0.910751692522608813E+01   -0.210994118452072144E+01    0.887967944145202637E+03    0.374961853027343750E+00   -0.252652616633350879E+09   -0.703375511231551886E+01    1
    0.956918540596961975E+03    0.905137877607269914E+01   -0.729940891265869141E+00    0.810990887880325317E+03    0.320939636230468783E+00   -0.252030577705931753E+09   -0.703475511231550765E+01    1
    0.274063798785209656E+03    0.100830410915473081E+02   -0.593014121055603027E+00    0.812822687625885010E+03    0.163077783584594738E+00   -0.252018107978306055E+09   -0.703575511231551776E+01    1
    0.129111675202846527E+04    0.911912540523756299E+01   -0.240850940346717834E+01    0.854913872480392456E+03    0.288085675239563022E+00   -0.251969556696956515E+09   -0.703675511231548700E+01    1
    0.116691121637821198E+04    0.923657271860192353E+01   -0.127661612629890442E+01    0.849108320474624634E+03    0.303687644004821788E+00   -0.251936601064425677E+09   -0.703775511231547224E+01    1
    0.131136985480785370E+04    0.924595282710803978E+01   -0.818449229001998901E+00    0.815034294128417969E+03    0.309793853759765647E+00   -0.251076457640862346E+09   -0.703875511231545570E+01    1
    0.125367835521697998E+04    0.911272814181402424E+01   -0.686570912599563599E+00    0.845302313566207886E+03    0.122633123397827157E+00   -0.250722535328508228E+09   -0.703975511231547202E+01    1
    0.100758248627185822E+04    0.908231476889065092E+01   -0.282966798543930054E+01    0.855735433101654053E+03    0.950399875640869224E-01   -0.250710664484160721E+09   -0.704075511231547946E+01    1
    0.132823143839836121E+04    0.945385941400373930E+01   -0.183151930570602417E+01    0.848162788152694702E+03    0.540648937225341811E-01   -0.250694818353589684E+09   -0.704175511231548690E+01    1
    0.136949137151241302E+04    0.935668641711010274E+01   -0.993142038583755493E+00    0.817221957445144653E+03    0.374968838691711437E+00   -0.249826916255278289E+09   -0.704275511231548812E+01    1
    0.108393758475780487E+04    0.978514463313740279E+01   -0.148025050759315491E+01    0.867015242576599121E+03    0.430805683135986311E-02   -0.249631175075241446E+09   -0.704375511231546003E+01    1
    0.127830481052398682E+04    0.905399770578439878E+01   -0.690468698740005493E+00    0.899203735589981079E+03    0.664094686508178711E-01   -0.249453032680694103E+09   -0.704475511231549234E+01    1
    0.992590289711952209E+03    0.919165947398153982E+01   -0.971514314413070679E+00    0.893597429990768433E+03    0.489826917648315471E-01   -0.249269567250608891E+09   -0.704575511231552998E+01    1
    0.169523968040943146E+04    0.925371551890059152E+01   -0.581484913825988770E+00    0.825915443897247314E+03    0.321414446830749545E+00   -0.249076999935550839E+09   -0.704675511231549656E+01    1
    0.120722560107707977E+04    0.920800617550967360E+01   -0.153894206881523132E+01    0.892778748273849487E+03    0.314973902702331554E+00   -0.248981307448486596E+09   -0.704775511231548979E+01    1
    0.145594478845596313E+04    0.992529130334724385E+01   -0.120386362075805664E+01    0.893782627582550049E+03    0.314885091781616222E+00   -0.248976974593913257E+09   -0.704875511231552210E+01    1
    0.122455837905406952E+04    0.922674144452330580E+01   -0.243860942125320435E+01    0.877301824092864990E+03    0.187073993682861345E+00   -0.248834749068841159E+09   -0.704975511231552154E+01    1
    0.824934067726135254E+03    0.912958254867235652E+01   -0.169989606738090515E+01    0.864237892627716064E+03    0.669452905654907282E-01   -0.248703564244170427E+09   -0.705075511231551921E+01    1
    0.273223537802696228E+03    0.100352506918710240E+02   -0.200198146700859070E+01    0.818687361478805542E+03    0.384076523780822798E+00   -0.248220053665689021E+09   -0.705175511231552399E+01    1
    0.111115932941436768E+04    0.975354656924791641E+01   -0.161415067315101624E+01    0.869300442934036255E+03    0.343789839744567893E+00   -0.248124593545684576E+09   -0.705275511231551899E+01    1
    0.147788758635520935E+04    0.970981421915907639E+01   -0.316256016492843628E+00    0.863573467731475830E+03    0.241726398468017578E+00   -0.247617381886613280E+09   -0.705375511231552732E+01    1
    0.821478540301322937E+03    0.910511934120848743E+01   -0.209065636992454529E+01    0.878354007005691528E+03    0.284646749496459961E-01   -0.247559423297072291E+09   -0.705475511231554453E+01    1
    0.249487082362174988E+03    0.938557287760830938E+01   -0.752131074666976929E+00    0.892851543426513672E+03    0.325898766517639160E+00   -0.247524942304658622E+09   -0.705575511231553776E+01    1
    0.105725511968135834E+04    0.950132393044831502E+01   -0.131040552258491516E+01    0.866061818599700928E+03    0.217863655090332037E+00   -0.247070531345369637E+09   -0.705675511231551056E+01    1
    0.121663083672523499E+04    0.953943769296121324E+01   -0.166157695651054382E+01    0.810058259963989258E+03    0.278126716613769531E+00   -0.247022031572439969E+09   -0.705775511231549935E+01    1
    0.146309903383255005E+04    0.998655592724549912E+01   -0.161011904478073120E+01    0.838549578189849854E+03    0.210532903671264648E+00   -0.246681673783022970E+09   -0.705875511231551123E+01    1
    0.871987561583518982E+03    0.948520562513562204E+01   -0.951265245676040649E+00    0.831952857971191406E+03    0.305231857299804732E+00   -0.246631557842285216E+09   -0.705975511231552222E+01    1
    0.902843608260154724E+03    0.915907345578881049E+01   -0.320560479164123535E+01    0.875134831666946411E+03    0.389431548118591320E+00   -0.246249797044311881E+09   -0.706075511231553765E+01    1
    0.812629911303520203E+03    0.905950836614900545E+01   -0.229295045137405396E+01    0.808022111654281616E+03    0.235227680206298834E+00   -0.246220357087284148E+09   -0.706175511231552999E+01    1
