    0.412864903822062900E+03    0.985607181576084379E+01   -0.194106529690230012E-02    0.883163180379563528E+03    0.254458528100666402E-01   -0.798154639787073990E+02
    0.423964694251095864E+03    0.993516360334290027E+01   -0.713864231551453177E-01    0.901768631114493019E+03    0.141091910080020700E-02   -0.798091962018786916E+02
    0.415709735629350689E+03    0.990869496865193788E+01   -0.485928979819021389E-01    0.864923233244328799E+03    0.409936940613000490E-02   -0.797921222995900905E+02
    0.423241118464071008E+03    0.993034700751378807E+01   -0.470384938466013036E-01    0.894971042369851489E+03    0.947215736664079253E-02   -0.797730127827193201E+02
    0.420539413015202967E+03    0.991690037559936144E+01   -0.348176402446565003E-01    0.886566018215272379E+03    0.111622025290373985E-01   -0.797280864530531517E+02
    0.412930858777077788E+03    0.987354795283050812E+01   -0.218984474071015622E-01    0.874656207052272748E+03    0.945884938626613374E-02   -0.796519744076600915E+02
    0.414782468385934351E+03    0.987533561926490400E+01   -0.203294744362261248E-01    0.882534240644679471E+03    0.186765028607450770E-01   -0.796330547644435853E+02
    0.416209344062039918E+03    0.990506080968305724E+01   -0.865780771251678516E-02    0.867444301505807402E+03    0.327845229553487029E-02   -0.796036564554759423E+02
    0.411852650069587753E+03    0.986070235388183569E+01   -0.105878238916286005E-01    0.875538353657942821E+03    0.177205826841221326E-01   -0.796026324750312426E+02
    0.428455615415131263E+03    0.995289833372481780E+01   -0.526881433430732571E-01    0.913580607021960645E+03    0.189567068825269931E-02   -0.795853616286530468E+02
    0.420517143485526049E+03    0.993900991154210445E+01   -0.613643916642485632E-01    0.870735251872743220E+03    0.844227694515576796E-03   -0.795726339039022719E+02
    0.412871981801628408E+03    0.987055550659293957E+01   -0.105458437734908816E-01    0.877918752539787988E+03    0.259762469240692800E-02   -0.795518571586817274E+02
    0.413256073741941748E+03    0.988789335387047785E+01   -0.474789293056676609E-01    0.869261460728224506E+03    0.158885624669900674E-02   -0.795078611030396303E+02
    0.414451079161312862E+03    0.987440416899945994E+01   -0.317375764268621463E-01    0.888424786696847377E+03    0.287515868080231302E-02   -0.795018625018452099E+02
    0.415127662008418383E+03    0.987819443904712102E+01   -0.172815562683328316E-01    0.883389776398507934E+03    0.137271719198577783E-01   -0.794590796596497739E+02
    0.415527580461830894E+03    0.987325510643363202E+01   -0.249492237399668859E-01    0.894693633860247132E+03    0.697244210485896063E-02   -0.794518029286925014E+02
    0.428335468880649785E+03    0.993232447779242733E+01   -0.320886105251474429E-01    0.931133541086057676E+03    0.150051698137524314E-02   -0.794436346100229969E+02
    0.420844248416667767E+03    0.990597780596266375E+01   -0.255371151718508660E-01    0.900842825987335686E+03    0.730122553246706409E-02   -0.794301085463694676E+02
    0.415363735305805790E+03    0.986637252279402688E+01   -0.112166606655164092E-01    0.894687126133060247E+03    0.170896775808031844E-01   -0.794284353430716550E+02
    0.418667403373824300E+03    0.988770932064782038E+01   -0.174422215869152186E-01    0.901434690162869629E+03    0.824500421927961032E-02   -0.794134910445131652E+02
    0.426253283593193203E+03    0.993541610994355651E+01   -0.322916831463169185E-01    0.911691004710576181E+03    0.388760612996067985E-02   -0.793943603782529124E+02
    0.427131438247387734E+03    0.998196596574865325E+01   -0.834063643550013722E-01    0.878253643333837431E+03    0.244148924947580517E-03   -0.793850424250802149E+02
    0.424366486550544494E+03    0.996215769924163652E+01   -0.510654654756153015E-01    0.874159821287904492E+03    0.984406018952200656E-03   -0.793694066530203344E+02
    0.424436988206015769E+03    0.990207327183410690E+01   -0.110887717711172229E-03    0.929577471995826500E+03    0.152059758848173908E-02   -0.793525871448748177E+02
    0.411614863419971414E+03    0.985741262417415243E+01   -0.162024303809229497E-01    0.882649785092943603E+03    0.508311239254750306E-02   -0.793227698503781937E+02
    0.413329252440405810E+03    0.986877953418353471E+01   -0.122691626563120604E-01    0.879130393544638991E+03    0.142450818345414201E-01   -0.793143156264145688E+02
    0.416135900872341040E+03    0.986896289870941601E+01   -0.162209532142170154E-01    0.901354139440900781E+03    0.870327732850819172E-02   -0.792993345375327578E+02
    0.416026918464362438E+03    0.987489730699413037E+01   -0.406737706835822443E-01    0.901369782124148060E+03    0.229646018676112702E-03   -0.792941529948445236E+02
    0.411539544164400070E+03    0.986159832492751320E+01   -0.883158674807882349E-02    0.876480002525850409E+03    0.536866816801172264E-02   -0.792658618080561013E+02
    0.429564370617376653E+03    0.999679259037634793E+01   -0.100616628026966470E+00    0.882952244894205819E+03    0.333651476873364115E-03   -0.792237256755169597E+02
    0.415676575315600871E+03    0.986992046661492495E+01   -0.122334080085313435E-01    0.892996785262558433E+03    0.185499174262010388E-01   -0.791842633956232476E+02
    0.412749777595635237E+03    0.984726889113986381E+01   -0.326506634721934752E-02    0.895474976045622839E+03    0.132930301659133256E-01   -0.791815640621418027E+02
    0.423986459214386628E+03    0.994335163310456061E+01   -0.594339478986753988E-01    0.892338386631688536E+03    0.118064742673155260E-02   -0.791551405688666563E+02
    0.425777334360185819E+03    0.995075738323015102E+01   -0.726929899103669896E-01    0.899358433408531482E+03    0.228477154326117357E-02   -0.791303063557654411E+02
    0.406320439913880932E+03    0.983200539855117839E+01   -0.986183395091844162E-02    0.871686431611366402E+03    0.104455734689759333E-02   -0.791014403697189152E+02
    0.412882919163343331E+03    0.987804293695123903E+01   -0.204728186284313107E-01    0.870144607331253383E+03    0.892002882081994845E-02   -0.790975300392443046E+02
    0.416191717955271940E+03    0.986871611310471053E+01   -0.134314631104961446E-01    0.900783505068452882E+03    0.109007529739032997E-01   -0.790880373319717620E+02
    0.409011024226879783E+03    0.987598492696087504E+01   -0.321341994806185749E-01    0.849413942446669580E+03    0.854200362368392400E-03   -0.790855271664099035E+02
    0.421112387814833653E+03    0.992211748943118010E+01   -0.321081954602406849E-01    0.887827412561431743E+03    0.395694555239680008E-02   -0.790729823242607495E+02
    0.426953410513548590E+03    0.994907317719131434E+01   -0.564936820669841300E-01    0.907080225997216758E+03    0.294987334507559092E-02   -0.790670683194550037E+02
    0.421927388560712473E+03    0.990812276280594517E+01   -0.155880990409054121E-01    0.905320376208871721E+03    0.662914040706250301E-02   -0.790455448187382359E+02
    0.417069996097165870E+03    0.990064745251287981E+01   -0.762715514181455667E-02    0.878302768295776673E+03    0.369317846214339005E-02   -0.790391005654244339E+02
    0.412941057505333447E+03    0.986740459283079474E+01   -0.234813611274635736E-01    0.883615309944164096E+03    0.288148386277431098E-02   -0.790180021564204367E+02
    0.421803892349760929E+03    0.991253786607034471E+01   -0.529342479415706446E-01    0.906517270540102231E+03    0.153482343093086894E-02   -0.790061584930277689E+02
    0.412872188473456504E+03    0.989372516092976895E+01   -0.391374531320114460E-01    0.859776614975765824E+03    0.147911671034483302E-02   -0.789979324202592608E+02
    0.421880912034937467E+03    0.992748864585474067E+01   -0.487442842709080448E-01    0.889433736134687365E+03    0.603769961540187323E-02   -0.789975453210025620E+02
    0.415856400548673037E+03    0.987159143478919177E+01   -0.141986922280432637E-01    0.893687351151871667E+03    0.162685807669164899E-01   -0.789860478299587498E+02
    0.416844980777244018E+03    0.988999773726184017E+01   -0.242330955636775869E-01    0.886562275451381197E+03    0.105270931363409329E-01   -0.789812532838062538E+02
    0.419191944458853129E+03    0.991711075803180364E+01   -0.409133942330108802E-01    0.878705573019082408E+03    0.734492716999622999E-02   -0.789592255663739877E+02
    0.421931205432631486E+03    0.990018491227810671E+01   -0.342233314696842594E-01    0.918317882279902619E+03    0.146869775127104183E-02   -0.789364630953109128E+02
    0.420710738590127107E+03    0.988274648531603361E+01   -0.684120014548428301E-03    0.921488083758630978E+03    0.232784414067518453E-02   -0.789314012091963519E+02
    0.418361661970351918E+03    0.988708715412968786E+01   -0.356459817877678997E-01    0.905340918044210298E+03    0.105979911390273744E-02   -0.789302212380305406E+02
    0.420403777323984116E+03    0.990458161563327621E+01   -0.304689415497316762E-01    0.898838561970571050E+03    0.953752493523661246E-02   -0.789257719918214917E+02
    0.428634366458540683E+03    0.996131544375588263E+01   -0.643713380470922747E-01    0.907928436589853504E+03    0.163357758961662830E-02   -0.789250085833868980E+02
    0.415187936723734595E+03    0.989645991614777643E+01   -0.462367667060732401E-01    0.874352319249946390E+03    0.236090826354467360E-02   -0.789108426745650888E+02
    0.419759643042526534E+03    0.992423435127187226E+01   -0.547197235287333328E-01    0.878758901164801387E+03    0.374105703260652761E-02   -0.789105470431144482E+02
    0.419606415857833554E+03    0.990947687736150939E+01   -0.305365868824210018E-01    0.887367947177371775E+03    0.103349698498577270E-01   -0.789022880807442988E+02
    0.419657755380579431E+03    0.992449753788705813E+01   -0.406918214804321554E-01    0.876093426773399642E+03    0.165259676079234957E-02   -0.789001820718808773E+02
    0.418607519716112279E+03    0.993310195489677028E+01   -0.516123177621443663E-01    0.861660350747001189E+03    0.105770854241849627E-02   -0.788643780729807560E+02
    0.419196057095945719E+03    0.993616385662027923E+01   -0.482501946750231170E-01    0.862026716019799096E+03    0.762215736954870073E-03   -0.788541040511961029E+02
    0.424029688306909577E+03    0.995900417268133964E+01   -0.741340255891189681E-01    0.878130653475173744E+03    0.190745522390943674E-02   -0.788516693378081470E+02
    0.419531084597641438E+03    0.989436063797031018E+01   -0.427375269261709434E-02    0.899055816911658553E+03    0.100381914782501757E-01   -0.788453771159318677E+02
    0.418227331464299596E+03    0.987705046877618997E+01   -0.126989036452400672E-01    0.907976554138379242E+03    0.838268328897064444E-02   -0.788372699172619917E+02
    0.421650871400204210E+03    0.991883477216368270E+01   -0.562141221110941114E-01    0.900057490119667250E+03    0.397077934295727067E-03   -0.788275675180750142E+02
    0.417113193031768503E+03    0.988843205449227014E+01   -0.264475097094485356E-01    0.892826650996891203E+03    0.233672464745269138E-02   -0.787501160423727811E+02
    0.411651848488585244E+03    0.988711570502280068E+01   -0.490300115484587629E-01    0.859303696679095651E+03    0.445381085739010303E-03   -0.787467516068741418E+02
    0.418087467331391963E+03    0.990146508017692462E+01   -0.166953172505555081E-01    0.884555167926910599E+03    0.616989404489449913E-02   -0.787300073066249269E+02
    0.419141372399066256E+03    0.988540524250160502E+01   -0.201941564743068902E-02    0.904285815242855278E+03    0.108078492629702979E-01   -0.787123842940501248E+02
    0.414990002750450572E+03    0.988334586512796065E+01   -0.208919744613558223E-01    0.879449928273023147E+03    0.967034954845957459E-02   -0.786925684238590861E+02
    0.414504274220232219E+03    0.986220637844045100E+01   -0.402601959505166640E-02    0.891942668357292405E+03    0.160418281345762991E-01   -0.786901860882149435E+02
    0.424781553418538294E+03    0.994088954745039644E+01   -0.276746225879660468E-01    0.895303754619321126E+03    0.163951529644963678E-02   -0.786829096960607188E+02
    0.415544215340374365E+03    0.986772825937366171E+01   -0.132735841752544825E-01    0.899080531710078162E+03    0.495893196981345066E-02   -0.786630078100167651E+02
    0.409582309205226068E+03    0.984618402637467938E+01   -0.494468776971523916E-02    0.878512129605540963E+03    0.615070705803993228E-02   -0.786138249830214733E+02
    0.411106685335449697E+03    0.986363159916432686E+01   -0.124309145003644872E-01    0.871637182695025444E+03    0.717876867596799195E-02   -0.785984473353886131E+02
    0.407257978716567550E+03    0.984484903128333855E+01   -0.787184774209603866E-02    0.865404325734071449E+03    0.304152444960143278E-02   -0.785868879876764339E+02
    0.412578473227605798E+03    0.988845844133411589E+01   -0.185065132361468265E-01    0.859929618249524992E+03    0.257771292326020160E-02   -0.785395367478247692E+02
    0.413300118663518390E+03    0.988340818493277951E+01   -0.238415651126331340E-01    0.869660542613567713E+03    0.466437180861173362E-02   -0.785289678538758267E+02
    0.420400435018174903E+03    0.994514109252826373E+01   -0.780107628120758623E-01    0.866953157804343732E+03    0.186915206751924346E-03   -0.785286182567889171E+02
    0.422341957103687434E+03    0.992200064684056926E+01   -0.388867032238400245E-01    0.898074682377316662E+03    0.373424291901324704E-02   -0.785236216162986977E+02
    0.411454428018569160E+03    0.986331921069173667E+01   -0.181237315031124169E-01    0.876263411317237001E+03    0.300473734609845540E-02   -0.785176037338568733E+02
    0.410216939023075838E+03    0.984938716736590081E+01   -0.546485552618913850E-02    0.881268059061499343E+03    0.607339922533851103E-03   -0.785010818794387291E+02
    0.411741748679052705E+03    0.983994843276851050E+01   -0.780681108153125081E-02    0.900977671451830133E+03    0.552266150316672996E-03   -0.784928386795403412E+02
    0.413676408047323946E+03    0.986399144084444046E+01   -0.583619936918644555E-02    0.885456537207568886E+03    0.143552538984593556E-01   -0.784841438141082364E+02
    0.426279813408126472E+03    0.992471039350799344E+01   -0.308487934140875275E-01    0.923497304022834783E+03    0.159638467499682683E-02   -0.784684716529040713E+02
    0.416486157308537315E+03    0.988896219626263751E+01   -0.231144779558745128E-02    0.883243999786833228E+03    0.655781223848968340E-02   -0.784324127894794429E+02
    0.416246397954914926E+03    0.986294230991788723E+01   -0.300685881299145308E-02    0.906143646989691206E+03    0.844447812074237275E-02   -0.784247968935368220E+02
    0.416985578257136865E+03    0.988317203196956306E+01   -0.186888523045092292E-02    0.890777613848045007E+03    0.110656820015809614E-01   -0.784063628508116892E+02
    0.417813395465305405E+03    0.987058260345859217E+01   -0.124736683521347036E-01    0.913904861029510130E+03    0.658577452111336033E-03   -0.783842834254371326E+02
    0.414599201115237065E+03    0.988489580761446973E+01   -0.353266027498437829E-01    0.879822584520270652E+03    0.270469000465540805E-02   -0.783738575044652634E+02
    0.418735719421095041E+03    0.992733069979194660E+01   -0.563600513193600605E-01    0.869199538920872783E+03    0.123873334167887194E-02   -0.783733815977511341E+02
    0.423876313525580713E+03    0.992484672058838946E+01   -0.372937045654215815E-01    0.905711457900346659E+03    0.426980418698987094E-02   -0.783412601907707540E+02
    0.413418739280891145E+03    0.990074051606328176E+01   -0.573035240902743936E-01    0.859674290968715127E+03    0.417970090469557394E-03   -0.783323197461526775E+02
    0.420519906814113085E+03    0.989096373758858505E+01   -0.136303644109938560E-01    0.912048955121268818E+03    0.690037118827596142E-02   -0.783144969048402118E+02
    0.414805441316285112E+03    0.987294368640277931E+01   -0.131519480478512474E-01    0.889125538684393518E+03    0.502489048012621977E-02   -0.782876573065939567E+02
    0.420208266359626180E+03    0.990248222813189294E+01   -0.278213596671894603E-01    0.900494333539853756E+03    0.639944101226305219E-02   -0.782867593582712118E+02
    0.421122957119234741E+03    0.988577567842730076E+01   -0.128600991546377053E-01    0.923425259973840639E+03    0.188063015081837460E-02   -0.782759403207948026E+02
    0.415347054464568828E+03    0.989070162891211702E+01   -0.166996793553906286E-01    0.876989773015891160E+03    0.326977819641138421E-02   -0.782756120485708067E+02
    0.419357156682292441E+03    0.991762958940186579E+01   -0.427391387724957994E-01    0.880331292763882516E+03    0.524678836592094074E-02   -0.782736690836756566E+02
    0.416274769137323574E+03    0.989186906400653143E+01   -0.313503841300042385E-01    0.883031363217606781E+03    0.647983986073447180E-02   -0.782586742240318927E+02
    0.420753243854116135E+03    0.990777196248126302E+01   -0.751218680550658213E-02    0.897219610139204519E+03    0.336277418464162601E-02   -0.782483186851302435E+02
    0.425277526351937070E+03    0.991200132367668019E+01   -0.147190373214394210E-01    0.927432922361199985E+03    0.206901173563383124E-03   -0.782456405143347382E+02
    0.421195798781326516E+03    0.992957459757974092E+01   -0.346843072077824832E-01    0.880769764188016097E+03    0.389887079208066411E-02   -0.782420839896392977E+02
    0.409161859379758027E+03    0.986461055088362571E+01   -0.103085867527963337E-01    0.858822826886002531E+03    0.232436430661411711E-02   -0.782373129087916652E+02
    0.409176589032780555E+03    0.985577870311693616E+01   -0.138740979899167893E-01    0.868171893940510813E+03    0.367900778490087800E-02   -0.782369698425055731E+02
    0.417533997930020917E+03    0.987568483565651789E+01   -0.855481234536981106E-02    0.903433627271347405E+03    0.910092417586757033E-02   -0.782179174967572237E+02
    0.424011597684511969E+03    0.994029776184876823E+01   -0.456193577189636379E-01    0.892262515442172798E+03    0.387673240124528388E-02   -0.781987415020905132E+02
    0.415919504347717179E+03    0.988401855002884133E+01   -0.119235789410923054E-01    0.884459884392441268E+03    0.874284128904231732E-02   -0.781876285812940353E+02
    0.407068634194945048E+03    0.986081749075930247E+01   -0.177679757522621884E-01    0.849934315235497138E+03    0.844296553354670592E-03   -0.781855665140780616E+02
    0.420975759688034259E+03    0.990166698113257482E+01   -0.285853933104442959E-01    0.908188499598158501E+03    0.250566629968688786E-02   -0.781646785289400441E+02
    0.410896614135238053E+03    0.985711376213687274E+01   -0.949405811982995118E-02    0.877455538212635588E+03    0.456293467107696249E-02   -0.781619467333595139E+02
    0.413003817764067378E+03    0.989587023036017399E+01   -0.372749280531305960E-01    0.858540577097279083E+03    0.158840693572368831E-02   -0.781557510579408756E+02
    0.414246310391606528E+03    0.986453928851282313E+01   -0.177256693195753101E-01    0.894447962401652376E+03    0.341778776795098301E-02   -0.781479167412040425E+02
    0.420353021716363457E+03    0.991313539246092290E+01   -0.517275244633632614E-01    0.895479242331268892E+03    0.964020807334830285E-03   -0.781392880592262458E+02
    0.420381321011466184E+03    0.990290314839602814E+01   -0.194209032361567502E-01    0.899870852121988491E+03    0.722770999915248961E-02   -0.781391048246216116E+02
    0.419588172388272824E+03    0.990297352182977519E+01   -0.569385120544405599E-01    0.901223342475252252E+03    0.216608260570406639E-03   -0.781335893933874388E+02
    0.414516385105279255E+03    0.987482065349996319E+01   -0.245741974523117079E-01    0.886796446477089262E+03    0.465364267668473205E-02   -0.781256883010436241E+02
    0.422355774319304828E+03    0.990352832880861911E+01   -0.128566889483183733E-01    0.913666633209794099E+03    0.469101462099854368E-02   -0.781176578496530567E+02
    0.424968032228338359E+03    0.995246760863174273E+01   -0.667356680286572690E-01    0.890589090706485536E+03    0.208285783260219555E-02   -0.781076569836421299E+02
    0.412277988590837481E+03    0.988221783502874906E+01   -0.277507905029488189E-01    0.864869065978737012E+03    0.235299641851184236E-02   -0.781009788053761866E+02
    0.421504656395979168E+03    0.993884358880813323E+01   -0.553230180609090016E-01    0.878147177757473742E+03    0.449284312342228080E-03   -0.780998403283089146E+02
    0.424019949945002111E+03    0.991989876973610762E+01   -0.413744666466719924E-01    0.913246243885769559E+03    0.236792786945075632E-02   -0.780939281390984803E+02
    0.411056429527445403E+03    0.984809732733543086E+01   -0.407217609247667589E-02    0.887380045906941518E+03    0.203635294325708524E-02   -0.780882529369371383E+02
    0.413436462976389066E+03    0.985048415509873010E+01   -0.219261132724746233E-03    0.900979344694891779E+03    0.207469682482813635E-02   -0.780611333502815796E+02
    0.413972590457021283E+03    0.988673163258911103E+01   -0.309662105077570526E-01    0.872977292244021555E+03    0.211317854934488496E-02   -0.780572967050824360E+02
    0.415395228254491428E+03    0.989557362399147600E+01   -0.148429177974753745E-01    0.872196217296315012E+03    0.371575335613978219E-02   -0.780488619125835612E+02
    0.418659372651558499E+03    0.989113302008167317E+01   -0.425385755559628542E-01    0.904951802132795137E+03    0.132016563190926394E-03   -0.780479570221639563E+02
    0.413638853200482515E+03    0.989412080999284882E+01   -0.132101825065629175E-01    0.862509745870750521E+03    0.186977390573541617E-03   -0.780423657753184443E+02
    0.419027149158727525E+03    0.991200213044541734E+01   -0.398196277098346041E-01    0.884541010164836280E+03    0.170368632408826473E-02   -0.780345776243312059E+02
    0.412761373653865462E+03    0.985297298095449747E+01   -0.578536436378196406E-02    0.892974729125506201E+03    0.608082618950587031E-02   -0.780260379311775978E+02
    0.422616396670467338E+03    0.992090852108817067E+01   -0.457568375278376571E-01    0.902529594662057093E+03    0.277719212188247107E-02   -0.780254595286575920E+02
    0.424606596078887435E+03    0.993764255952329734E+01   -0.675177650472373880E-01    0.903616958380251049E+03    0.126561385701351838E-02   -0.780206506363947767E+02
    0.427392447173569110E+03    0.997249025422944690E+01   -0.626668940022334642E-01    0.887564812749187922E+03    0.176821286766547540E-03   -0.780143249057985884E+02
    0.417597674752263970E+03    0.989772253434381355E+01   -0.262582066779304402E-01    0.885571473817313063E+03    0.811498227209037429E-02   -0.780132808708984555E+02
    0.417146752715166031E+03    0.987993802967782031E+01   -0.116435675790622639E-01    0.896976497911236038E+03    0.907220978894866630E-02   -0.780090887419091530E+02
    0.421865213585327353E+03    0.992084543636890359E+01   -0.471834947317475439E-01    0.896503560840226100E+03    0.419964743020120271E-02   -0.779948301410599356E+02
    0.427090549925238975E+03    0.994213178588075763E+01   -0.431798845621202965E-01    0.913378250179173051E+03    0.201336846669868726E-02   -0.779947919676787080E+02
    0.410063098380920223E+03    0.984822367657945641E+01   -0.432121308919586333E-02    0.880779582621588474E+03    0.326305176804715354E-02   -0.779836523368490191E+02
    0.414843279101614314E+03    0.989407739255298324E+01   -0.483740099648779509E-01    0.874851860518142985E+03    0.369442475919552890E-03   -0.779616181079458812E+02
